generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4264000,5,-627.727,-172.774,3.81985,0.51
4264500,10,-636.59,-176.02,7.09712,0.586
4265000,7,-632.751,-165.957,5.67925,0.569
4265500,5,-631.587,-169.855,3.29118,0.596
4266000,7,-641.996,-160.777,5.55227,0.572
4266500,8,-633.896,-178.11,7.78495,0.598
4267000,5,-617.818,-193.138,2.82924,0.545889
4267500,6,-612.387,-198.388,4.993,0.576
4268000,8,-618.555,-186.261,5.06049,0.5614
4268500,6,-590.594,-217.404,4.03247,0.54
4269000,5,-624.384,-175.004,1.20051,0.548917
4269500,4,-604.29,-202.689,3.863,0.538
4270000,7,-618.394,-188.136,3.54627,0.5855
4270500,10,-622.992,-189.998,6.10535,0.634
4271000,9,-603.962,-210.203,6.1806,0.639
4271500,9,-615.752,-193.849,6.05242,0.602
4272000,14,-678.784,-130.443,4.9995,0.6032
4272500,11,-670.339,-141.768,4.73785,0.606
4273000,8,-657.079,-149.864,4.26775,0.605
4273500,7,-678.498,-127.093,1.89094,0.608
4274000,9,-650.75,-153.444,5.70598,0.5932
4274500,6,-650.632,-152.413,4.36701,0.622
4275000,3,-620.938,-177.774,1.49638,0.61
4275500,9,-628,-174.038,2.4552,0.612
4276000,7,-659.033,-151.056,2.03306,0.607
4276500,6,-648.201,-152.737,5.86486,0.602
4277000,5,-589.67,-220.985,3.18229,0.5865
4277500,3,-624.197,-175.361,2.49089,0.574
4278000,2,-610.939,-182.946,0.728852,0.534
4278500,5,-627.308,-173.512,3.829,0.546
4279000,2,-622.566,-175.827,1.09907,0.542
4279500,3,-645.461,-157.34,3.61757,0.542
4280000,6,-654.286,-145.112,3.16837,0.602571
4280500,7,-650.1,-163.216,5.5969,0.582
4281000,9,-644.232,-159.652,3.7293,0.572
4281500,7,-603.819,-198.061,3.10357,0.596
4282000,6,-635.366,-171.304,4.25633,0.591
4282500,4,-605.069,-194.72,2.6428,0.578
4283000,5,-652.135,-143.315,3.88214,0.598333
4283500,3,-651.852,-150.466,2.14681,0.528
4284000,3,-651.029,-152.789,2.09166,0.550375
4284500,5,-613.184,-188.066,4.12788,0.544
4285000,5,-614.395,-193.717,4.26133,0.576
4285500,2,-601.985,-193.577,0.863259,0.506
4286000,6,-582.61,-230.031,3.89903,0.554
4286500,3,-584.034,-223.742,1.28617,0.584
4287000,2,-633.177,-164.277,0.79555,0.564
4287500,4,-609.716,-195.942,2.83073,0.5
4288000,3,-618.109,-187.296,3.35069,0.526
4288500,3,-615.275,-184.156,1.30766,0.596
4289000,5,-654.646,-148.865,2.42645,0.533
4289500,7,-677.468,-128.946,4.03736,0.584
4290000,6,-630.185,-176.263,3.06777,0.5624
4290500,8,-630.75,-177.847,6.50001,0.662
4291000,4,-622.975,-178.66,2.74527,0.58696
4291500,3,-636.453,-163.77,3.37145,0.502
4292000,3,-615.898,-181.09,1.41785,0.538
4292500,3,-643.987,-152.784,2.90931,0.472
4293000,5,-637.994,-161.263,3.67626,0.527
4293500,4,-644.196,-161.316,4.29238,0.558
4294000,3,-632.161,-168.869,3.52921,0.576
4294500,6,-649.966,-169.541,3.69848,0.588
4295000,3,-668.408,-138.127,4.447,0.572
4295500,2,-668.559,-130.094,3.13727,0.526
4296000,3,-660.192,-135.332,1.24375,0.499
4296500,4,-634.595,-164.708,3.53713,0.564
4297000,5,-603.472,-200.969,3.07903,0.566714
4297500,8,-623.489,-183.711,1.80688,0.588
4298000,2,-642.717,-158.938,1.08241,0.551111
4298500,2,-628.347,-170.125,1.18714,0.508
4299000,4,-645.646,-154.456,2.25396,0.564667
4299500,3,-630.335,-167.861,0.916878,0.584
4300000,6,-636.979,-170.316,4.81773,0.581
4300500,5,-630.987,-170.345,3.34108,0.572
4301000,4,-647.138,-161.242,5.02826,0.595
4301500,4,-633.794,-174.166,1.77333,0.584
4302000,2,-625.455,-171.294,0.81806,0.53775
4302500,3,-630.86,-173.471,3.87752,0.454
4303000,2,-599.311,-200.842,1.16255,0.471
4303500,4,-601.154,-199.786,1.33292,0.46
4304000,4,-651.078,-155.216,2.12015,0.573286
4304500,8,-648.249,-168.632,3.17558,0.554
4305000,8,-633.996,-181.761,4.94283,0.564
4305500,10,-665.212,-146.492,4.68918,0.598
4306000,11,-654.254,-151.77,6.73588,0.601
4306500,11,-650.113,-155.139,3.60138,0.616
4307000,6,-652.178,-159.978,4.01674,0.58375
4307500,8,-624.245,-185.391,4.88764,0.616
4308000,7,-631.275,-172.12,3.54117,0.639
4308500,9,-621.084,-186.721,3.04078,0.594
4309000,12,-664.797,-156.276,9.31023,0.612
4309500,13,-650.012,-163.52,5.74092,0.602
4310000,9,-668.214,-141.511,1.63828,0.5915
4310500,10,-668.724,-141.301,4.10281,0.624
4311000,7,-662.279,-139.89,1.1603,0.628
4311500,9,-671.255,-136.684,6.41025,0.606
4312000,7,-667.887,-139.887,5.45502,0.598091
4312500,5,-662.794,-133.919,4.47203,0.6
4313000,7,-659.262,-142.792,1.6908,0.589
4313500,5,-693.959,-109.494,2.64777,0.574
4314000,2,-649.787,-147.632,2.15687,0.57925
4314500,7,-648.341,-155.476,3.52677,0.5
4315000,5,-690.647,-108.607,4.34459,0.578889
4315500,5,-702.426,-104.811,5.27881,0.564
4316000,4,-642.458,-160.117,0.808737,0.570333
4316500,5,-649.041,-153.657,2.10227,0.562
4317000,4,-697.058,-105.704,3.75005,0.55
4317500,4,-693.68,-107.419,3.28423,0.6
4318000,7,-663.728,-141.771,4.24676,0.5595
4318500,4,-668.211,-136.503,3.17685,0.636
4319000,3,-676.48,-121.219,2.22171,0.583
4319500,5,-689.129,-118.693,3.13648,0.548
4320000,8,-690.571,-106.283,3.75604,0.559667
4320500,9,-691.854,-111.445,4.41529,0.6
4321000,8,-679.353,-121.688,2.75766,0.612
4321500,6,-681.717,-125.047,3.3502,0.588
4322000,3,-669.234,-132.669,3.02898,0.575909
4322500,2,-685.409,-116.304,2.43836,0.502
4323000,3,-682.862,-117.773,1.42643,0.494
4323500,5,-675.527,-135.894,3.20729,0.568
4324000,4,-664.177,-139.322,2.67583,0.578
4324500,3,-640.975,-166.032,4.35777,0.51
4325000,2,-671.499,-127.6,0.705874,0.492
4325500,2,-661.381,-134.556,0.78801,0.52
4326000,3,-640.518,-163.937,3.07385,0.554833
4326500,7,-636.595,-163.912,3.71473,0.516
4327000,3,-621.074,-182.032,1.5778,0.552
4327500,6,-631.828,-169.598,2.66749,0.554
4328000,6,-669.431,-128.441,4.43317,0.558
4328500,6,-637.095,-156.031,2.20273,0.578
4329000,7,-652.091,-145.029,3.97262,0.5562
4329500,6,-655.077,-141.682,5.7155,0.576
4330000,8,-652.721,-145.864,4.24339,0.5662
4330500,5,-651.11,-140.445,3.16196,0.564
4331000,5,-655.94,-137.358,1.67509,0.571
4331500,11,-675.517,-136.472,5.21841,0.566
4332000,10,-664.28,-136.9,6.27936,0.613
4332500,7,-651.203,-146.337,3.74948,0.608
4333000,5,-652.588,-139.661,1.55176,0.594
4333500,6,-666.122,-131.019,3.55021,0.594
4334000,4,-672.463,-121.795,2.0661,0.575
4334500,6,-660.563,-136.103,6.12611,0.58
4335000,6,-657.148,-137.615,4.78172,0.571929
4335500,5,-646.484,-155.738,3.31326,0.584
4336000,4,-626.303,-169.779,1.95305,0.568
4336500,5,-636.72,-165.686,2.46671,0.586
4337000,7,-649.347,-154.93,1.79616,0.581
4337500,4,-654.595,-144.668,3.09723,0.588
4338000,2,-647.101,-152.654,1.02175,0.543
4338500,3,-660.169,-142.957,3.05152,0.516
4339000,2,-649.51,-145.04,0.909807,0.505
4339500,3,-616.707,-185.149,1.78002,0.488
4340000,4,-632.465,-161.509,2.1174,0.565667
4340500,3,-609.223,-184.13,1.67494,0.562
4341000,3,-612.802,-184.569,0.483548,0.516
4341500,4,-602.156,-193.333,4.1671,0.498
4342000,3,-612.556,-183.348,2.31871,0.484
4342500,3,-616.028,-172.294,1.34108,0.506
4343000,4,-602.37,-187.537,1.49852,0.531
4343500,3,-618.679,-174.223,2.17155,0.516
4344000,6,-628.972,-168.323,2.05091,0.503
4344500,3,-631.676,-164.042,1.54045,0.514
4345000,6,-639.67,-160.548,3.18844,0.531
4345500,10,-643.395,-156.626,7.28024,0.614
4346000,5,-596.634,-210.113,3.54974,0.536429
4346500,3,-602.669,-205.088,1.62326,0.532
4347000,6,-651.008,-150.564,2.91616,0.570368
4347500,4,-637.063,-161.697,3.02646,0.556
4348000,7,-629.641,-171.331,2.05811,0.567
4348500,7,-642.086,-152.921,3.57429,0.556
4349000,10,-632.048,-182.083,3.89428,0.591667
4349500,9,-648.597,-167.136,4.51549,0.592
4350000,7,-647.022,-162.013,2.72747,0.603
4350500,11,-657.445,-159.015,4.87857,0.608
4351000,8,-667.225,-129.398,4.77229,0.584667
4351500,10,-689.443,-120.514,4.72537,0.622
4352000,12,-657.739,-164.64,6.2067,0.573478
4352500,13,-668.814,-148.213,6.0475,0.65
4353000,14,-658.748,-156.623,7.47857,0.639
4353500,10,-654.328,-160.556,4.82913,0.638
4354000,8,-618.945,-182.476,4.55135,0.6225
4354500,6,-656.825,-152.608,4.54148,0.602
4355000,5,-614.801,-191.42,4.58722,0.605
4355500,4,-634.219,-170.813,3.64831,0.574
4356000,4,-644.428,-154.944,1.48884,0.561
4356500,3,-638.95,-163.764,1.69209,0.548
4357000,7,-653.731,-150.493,5.7184,0.59575
4357500,4,-660.787,-143.961,5.35663,0.6
4358000,7,-664.864,-135.712,2.60736,0.603286
4358500,6,-659.587,-143.797,3.73774,0.55
4359000,7,-648.721,-149.607,1.39582,0.573
4359500,5,-646.253,-158.652,2.51802,0.612
4360000,2,-644.811,-154.902,2.19211,0.540667
4360500,6,-642.175,-172.414,1.7338,0.554
4361000,10,-637.721,-172.097,4.1238,0.5338
4361500,10,-640.273,-176.916,5.69442,0.592
4362000,12,-625.079,-180.481,4.7226,0.598
4362500,12,-642.929,-158.944,5.7426,0.59
4363000,8,-631.557,-173.215,4.6086,0.583667
4363500,7,-639.071,-165.844,8.39649,0.624
4364000,6,-624.606,-180.246,4.41337,0.586667
4364500,8,-643.038,-161.978,3.6735,0.618
4365000,8,-631.416,-168.019,3.08764,0.5925
4365500,10,-634.276,-169.055,6.86492,0.552
4366000,8,-632.027,-162.686,4.31256,0.591
4366500,9,-620.739,-174.886,3.33773,0.602
4367000,8,-646.755,-152.601,4.97028,0.601
4367500,10,-633.828,-164.077,5.03381,0.648
4368000,11,-657.921,-141.144,3.54734,0.626
4368500,10,-656.969,-148.888,6.73166,0.594
4369000,10,-640.183,-164.393,6.99558,0.582
4369500,9,-650.258,-150.368,7.34313,0.592
4370000,9,-629.574,-180.007,8.85903,0.615
4370500,9,-633.465,-176.407,5.6363,0.588
4371000,13,-632.426,-169.215,5.19321,0.575
4371500,11,-639.241,-166.814,5.14329,0.578
4372000,10,-642.403,-153.705,7.85875,0.585
4372500,11,-646.887,-161.181,8.2812,0.598
4373000,10,-647.796,-153.52,7.07923,0.601
4373500,11,-638.268,-165.663,4.53091,0.598
4374000,8,-595.273,-221.266,3.25942,0.597545
4374500,8,-614.086,-195.108,2.80023,0.608
4375000,12,-680.212,-137.529,7.54225,0.611
4375500,11,-658.12,-146.38,3.13675,0.574
4376000,11,-648.54,-155.789,5.16175,0.586
4376500,5,-652.471,-148.584,3.7766,0.572
4377000,5,-640.703,-164.017,4.04313,0.57
4377500,5,-645.04,-153.272,6.3254,0.574
4378000,6,-654.117,-143.604,2.86271,0.572
4378500,8,-673.23,-129.558,4.03603,0.576
4379000,11,-660.611,-137.725,5.70873,0.585
4379500,9,-664.747,-133.362,3.14034,0.632
4380000,4,-693.844,-105.351,2.3807,0.597889
4380500,5,-717.199,-87.7757,2.68533,0.574
4381000,4,-687.883,-106.329,0.381826,0.54
4381500,8,-692.424,-110.647,3.904,0.582
4382000,10,-711.053,-101.77,5.18809,0.601
4382500,6,-654.583,-146.661,2.37008,0.586
4383000,4,-650.156,-146.736,2.36568,0.542333
4383500,5,-655.867,-152.467,3.68282,0.56
4384000,7,-652.494,-145.359,3.02858,0.6002
4384500,5,-653.794,-138.587,1.88537,0.596
4385000,11,-646.306,-165.574,11.1951,0.581533
4385500,10,-636.347,-172.705,5.34876,0.62
4386000,10,-644.36,-157.749,6.46611,0.625
4386500,10,-633.968,-163.337,3.25923,0.65
4387000,9,-637.993,-162.595,3.13414,0.61
4387500,7,-645.186,-160.818,5.14488,0.604
4388000,8,-660.164,-148.897,2.76091,0.595667
4388500,6,-646.383,-149.752,3.37174,0.606
4389000,9,-651.936,-154.923,4.73063,0.601
4389500,12,-657.866,-151.197,7.98088,0.634
4390000,8,-635.428,-164.527,4.12606,0.633
4390500,6,-612.659,-183.619,3.41708,0.612
4391000,5,-643.893,-161.058,2.84562,0.6
4391500,4,-631.24,-164.988,6.00584,0.51
4392000,4,-686.558,-112.311,4.62334,0.586889
4392500,3,-684.464,-116.274,5.06904,0.562
4393000,5,-584.641,-220.324,2.91468,0.561333
4393500,4,-595.624,-206.485,3.67902,0.562
4394000,7,-679.922,-126.558,2.88699,0.5455
4394500,7,-681.983,-122.843,6.74709,0.63
4395000,3,-676.705,-121.108,1.90213,0.596
4395500,2,-674.629,-124.281,1.6731,0.464
4396000,2,-676.578,-120.683,0.706753,0.473
4396500,10,-692.198,-120.447,4.56997,0.554
4397000,12,-674.334,-148.274,9.17554,0.596
4397500,8,-671.89,-143.117,5.98296,0.624
4398000,8,-685.263,-124.762,3.02168,0.619
4398500,7,-670.627,-133.717,3.32617,0.608
4399000,8,-670.809,-133.87,0.977786,0.607
4399500,8,-672.695,-136.684,6.56349,0.584
4400000,8,-657.033,-145.933,7.42999,0.584562
4400500,7,-658.423,-153.049,3.31659,0.616
4401000,6,-585.377,-219.441,3.18957,0.564625
4401500,6,-565.706,-237.573,2.29864,0.604
4402000,4,-595.212,-210.143,2.48084,0.605
4402500,3,-591.73,-211.811,1.19898,0.546
4403000,4,-605.074,-207.371,3.21142,0.534
4403500,3,-594.874,-206.186,2.88507,0.572
4404000,7,-614.064,-190.476,2.25951,0.565
4404500,5,-582.84,-222.69,3.42666,0.614
4405000,3,-609.516,-189.901,0.698929,0.583
4405500,6,-602.448,-202.38,2.46874,0.588
4406000,3,-612.905,-184.659,2.25117,0.597
4406500,4,-623.758,-185.749,1.93509,0.54
4407000,3,-691.784,-101.04,1.37829,0.57375
4407500,7,-704.094,-102.988,2.69259,0.564
4408000,6,-674.616,-122.952,3.10204,0.585375
4408500,6,-661.54,-133.229,1.71736,0.572
4409000,8,-698.633,-114.632,6.02424,0.571
4409500,8,-701.758,-110.14,6.09725,0.58
4410000,8,-697.848,-102.881,4.01902,0.6
4410500,7,-710.223,-87.0995,2.2104,0.53
4411000,10,-712.408,-91.5082,2.48934,0.557
4411500,10,-714.471,-85.9802,5.7711,0.594
4412000,9,-706.299,-90.2762,4.98057,0.597
4412500,10,-706.623,-102.893,4.23879,0.558
4413000,10,-703.357,-99.7792,7.5513,0.565
4413500,10,-683.992,-117.707,4.05256,0.608
4414000,11,-713.911,-97.3443,6.20042,0.615
4414500,12,-688.141,-114.879,6.87784,0.618
4415000,10,-690.599,-111.716,6.91027,0.595
4415500,6,-673.47,-125.604,5.23512,0.568
4416000,7,-678.975,-121.092,3.78009,0.572
4416500,7,-687.967,-112.009,4.97189,0.592
4417000,4,-626.908,-166.181,5.13695,0.598111
4417500,5,-618.982,-176.787,5.69214,0.546
4418000,4,-642.658,-151.677,1.07279,0.58075
4418500,4,-644.381,-159.333,2.76978,0.588
4419000,4,-632.154,-169.206,2.95009,0.569
4419500,5,-656.081,-145.86,3.82707,0.598
4420000,3,-645.495,-156.483,4.80675,0.597
4420500,5,-632.419,-166.916,2.82219,0.59
4421000,6,-678.629,-124.5,6.34589,0.5854
4421500,8,-656.211,-136.615,1.83845,0.59
4422000,3,-619.655,-185.973,5.15671,0.5715
4422500,9,-627.623,-186.616,5.32085,0.606
4423000,6,-639.454,-152.745,3.70364,0.5745
4423500,8,-658.933,-134.387,3.08927,0.586
4424000,9,-660.746,-152.367,7.12306,0.585182
4424500,7,-660.6,-144.822,5.0242,0.608
4425000,6,-637.408,-158.723,2.9059,0.607
4425500,6,-635.491,-160.294,3.44655,0.526
4426000,5,-643.61,-160.169,4.02782,0.577111
4426500,8,-659.231,-137.787,5.77047,0.542
4427000,11,-657.601,-145.554,7.95812,0.579
4427500,10,-670.855,-128.314,4.60993,0.612
4428000,5,-645.787,-156.646,1.49328,0.576167
4428500,8,-654.694,-151.978,2.75815,0.586
4429000,4,-675.026,-130.212,2.61089,0.583
4429500,6,-668.209,-131.963,2.30273,0.582
4430000,6,-660.151,-137.906,3.40127,0.591
4430500,6,-664.37,-138.622,6.81438,0.588
4431000,3,-639.996,-160.337,2.408,0.564
4431500,2,-624.463,-173.596,1.63628,0.562
4432000,3,-627.477,-174.951,4.61959,0.523
4432500,2,-622.875,-174.535,0.729453,0.542
4433000,9,-651.168,-155.558,6.05562,0.606
4433500,7,-659.108,-142.441,3.28578,0.564
4434000,8,-647.584,-154.991,3.92104,0.57
4434500,5,-656.53,-140.792,4.27626,0.578
4435000,7,-660.372,-141.456,2.75411,0.584
4435500,4,-666.464,-130.907,2.90557,0.558
4436000,5,-653.432,-145.413,3.18081,0.575909
4436500,2,-649.238,-146.015,0.901141,0.518
4437000,5,-656.974,-147.089,3.63206,0.561714
4437500,8,-669.495,-136.645,5.35342,0.594
4438000,9,-702.501,-109.998,4.26052,0.582333
4438500,9,-705.91,-101.784,4.49744,0.616
4439000,6,-669.366,-131.152,4.17384,0.602
4439500,6,-703.435,-96.3285,2.81599,0.592
4440000,6,-724.664,-86.7019,2.26861,0.577
4440500,8,-721.138,-84.5402,3.61824,0.576
4441000,10,-696.308,-115.409,5.86843,0.61
4441500,8,-686.874,-114.021,4.192,0.618
4442000,10,-695.817,-111.554,4.51084,0.604
4442500,7,-695.274,-109.407,5.99705,0.582
4443000,6,-678.641,-125.48,2.97242,0.566
4443500,9,-697.601,-112.01,3.97777,0.634
4444000,4,-654.551,-143.11,0.971669,0.568143
4444500,3,-641.414,-157.215,1.88737,0.596
4445000,5,-599.465,-202.374,2.07121,0.5866
4445500,9,-615.919,-198.376,5.98617,0.578
4446000,6,-667.489,-134.793,2.78559,0.6
4446500,9,-668.145,-135.951,4.85491,0.624
4447000,9,-665.935,-146.786,4.63813,0.622
4447500,6,-656.034,-151.705,1.67365,0.588
4448000,6,-655.006,-149.103,3.54621,0.58
4448500,6,-632.924,-166.917,2.50077,0.606
4449000,5,-623.603,-186.337,5.06854,0.586
4449500,8,-625.479,-185.198,4.37672,0.548
4450000,6,-614.025,-194.348,4.11468,0.584
4450500,9,-616.455,-189.502,2.57475,0.57
4451000,13,-606.977,-205.994,7.58057,0.593
4451500,13,-611.494,-196.322,5.86598,0.596
4452000,13,-587.459,-222.793,7.28345,0.608143
4452500,12,-602.504,-209.598,6.73684,0.604
4453000,7,-571.884,-233.24,5.51055,0.62
4453500,5,-612.104,-195.578,3.31406,0.608
4454000,6,-621.544,-183.654,6.2905,0.590111
4454500,4,-636.499,-162.039,2.66663,0.596
4455000,3,-654.287,-142.57,1.04294,0.583
4455500,2,-638.898,-158.918,1.95527,0.518
4456000,3,-631.415,-175.127,2.2786,0.52
4456500,7,-646.148,-162.805,4.67666,0.576
4457000,4,-642.754,-156.239,2.20089,0.595
4457500,4,-653.198,-153.387,4.10412,0.584
4458000,6,-608.396,-192.559,1.50882,0.55675
4458500,5,-615.394,-189.35,2.36857,0.606
4459000,6,-628.999,-174.794,3.11725,0.6
4459500,4,-633.427,-168.926,2.57037,0.56
4460000,4,-626.889,-172.582,1.6426,0.581556
4460500,5,-627.266,-170.432,2.77022,0.582
4461000,2,-596.108,-202.7,1.51268,0.537
4461500,2,-608.966,-191.572,0.663678,0.44
4462000,4,-645.398,-157.237,4.39307,0.573684
4462500,2,-660.258,-139.373,0.929875,0.496
4463000,2,-652.419,-143.481,1.37212,0.487
4463500,5,-653.875,-150.847,3.17829,0.504
4464000,7,-647.022,-156.452,3.77523,0.574
4464500,8,-689.274,-117.993,3.2639,0.646
4465000,5,-636.999,-160.354,2.48108,0.51275
4465500,2,-658.563,-144.835,3.24552,0.566
4466000,3,-620.359,-179.716,1.0654,0.562
4466500,4,-613.221,-195.758,3.06105,0.574
4467000,4,-653.818,-143.586,2.03678,0.578
4467500,7,-643.626,-152.525,4.51676,0.606
4468000,6,-618.04,-189.036,5.99012,0.553091
4468500,7,-635.717,-164.407,3.12298,0.632
4469000,6,-613.535,-181.496,2.69927,0.61
4469500,7,-646.46,-165.826,5.83236,0.592
4470000,6,-675.244,-126.518,2.33041,0.5456
4470500,4,-678.794,-121.458,2.57803,0.566
4471000,3,-649.586,-149.373,1.57888,0.557
4471500,3,-675.639,-127.111,1.96226,0.574
4472000,3,-655.336,-143.693,1.99419,0.571
4472500,3,-655.29,-142.422,1.21253,0.51
4473000,2,-657.154,-146.013,0.817931,0.506
4473500,5,-683.077,-121.172,5.02516,0.494
4474000,4,-704.209,-94.6206,1.46372,0.52775
4474500,5,-676.436,-129.887,2.70135,0.61
4475000,5,-694.639,-108.11,3.44275,0.584
4475500,3,-695.081,-102.308,2.04848,0.574
4476000,4,-642.04,-157.189,3.15811,0.564286
4476500,5,-668.665,-134.515,3.12018,0.506
4477000,7,-639.113,-159.237,3.78476,0.558
4477500,5,-643.88,-160.597,3.35824,0.58
4478000,3,-626.851,-178.569,1.78773,0.556
4478500,2,-636.647,-167.018,2.90972,0.484
4479000,5,-626.747,-171.853,3.15718,0.52
4479500,4,-637.739,-162.722,2.90364,0.534
4480000,3,-622.249,-173.29,1.02961,0.573077
4480500,2,-597.099,-203.736,0.873063,0.516
4481000,5,-619.069,-187.045,2.54516,0.550167
4481500,3,-604.699,-196.583,1.09323,0.594
4482000,2,-604.509,-190.48,0.524463,0.554333
4482500,4,-623.613,-181.605,1.60576,0.542
4483000,2,-635.768,-165.036,0.998791,0.5425
4483500,4,-614.784,-182.968,2.05159,0.536
4484000,5,-639.173,-156.509,2.26516,0.537
4484500,2,-633.843,-163.867,2.00129,0.502
4485000,4,-618.63,-179.928,1.44063,0.523
4485500,5,-660.944,-143.953,2.72792,0.55
4486000,4,-646.847,-155.45,0.823522,0.537
4486500,2,-651.692,-148.585,0.652803,0.546
4487000,2,-629.006,-167.897,2.17445,0.491
4487500,3,-639.298,-163.876,1.64525,0.496
4488000,4,-635.506,-167.11,2.06097,0.533
4488500,7,-650.329,-152.795,1.91171,0.568
4489000,5,-659.215,-142.857,2.46607,0.569
4489500,6,-647.479,-150.999,2.66253,0.574
4490000,8,-658.37,-152.508,7.14369,0.545625
4490500,11,-681.397,-127.794,4.75302,0.63
4491000,13,-682.2,-126.668,4.4652,0.6015
4491500,13,-677.445,-143.516,6.57009,0.622
4492000,14,-680.104,-136.07,9.46282,0.614
4492500,12,-674.23,-140.706,7.17371,0.588
4493000,9,-747.792,-74.0171,6.29904,0.565846
4493500,11,-742.514,-77.1266,7.78892,0.614
4494000,12,-679.475,-141.137,7.6455,0.6135
4494500,14,-671.513,-135.531,5.77278,0.644
4495000,15,-689.344,-127.524,5.96858,0.560818
4495500,14,-700.645,-121.947,8.49365,0.628
4496000,8,-721.808,-87.1081,5.35013,0.608
4496500,8,-706.873,-107.165,5.59708,0.574
4497000,9,-702.404,-100.708,4.60879,0.605
4497500,9,-732.901,-82.33,6.85147,0.612
4498000,4,-725.517,-76.8992,2.69934,0.6
4498500,4,-702.774,-104.378,0.996497,0.572
4499000,8,-704.015,-106.811,3.82558,0.575
4499500,2,-697.776,-98.4393,0.597563,0.584
4500000,5,-656.049,-147.211,5.53844,0.5929
4500500,2,-636.262,-162.533,0.900581,0.584
4501000,3,-653.654,-143.901,1.81086,0.544
4501500,3,-642.522,-158.437,1.20942,0.482
4502000,2,-626.162,-168.886,1.18745,0.506
4502500,3,-618.302,-181.162,0.356409,0.494
4503000,2,-644.4,-153.192,1.43256,0.584889
4503500,4,-635.66,-167.568,0.929839,0.496
4504000,4,-656.018,-140.38,2.47195,0.5192
4504500,3,-651.131,-147.204,3.84548,0.55
4505000,4,-628.095,-174.108,4.81897,0.501
4505500,5,-614.504,-185.527,2.25696,0.566
4506000,5,-617.587,-188.015,1.6218,0.566
4506500,4,-624.479,-179.358,2.81032,0.53
4507000,6,-620.453,-181.234,3.2983,0.5585
4507500,10,-642.525,-160.967,5.83319,0.602
4508000,10,-645.483,-165.18,4.40517,0.59
4508500,9,-646.743,-160.815,3.7564,0.606
4509000,3,-620.104,-177.043,1.91035,0.598
4509500,3,-618.31,-182.193,1.13813,0.53
4510000,4,-672.458,-131.892,4.46035,0.536
4510500,7,-663.608,-146.162,2.59978,0.6
4511000,4,-688.723,-116.335,1.56259,0.592
4511500,4,-669.884,-129.751,0.411677,0.61
4512000,8,-576.316,-233.231,5.05724,0.572667
4512500,7,-570.537,-243.433,2.78899,0.618
4513000,6,-605.087,-197.911,3.09933,0.609
4513500,4,-627.853,-175.691,3.82575,0.582
4514000,3,-596.559,-204.683,1.92458,0.578
4514500,4,-611.16,-192.074,1.08457,0.57
4515000,7,-639.55,-163.213,4.46673,0.581091
4515500,2,-629.261,-173.404,4.03659,0.548
4516000,3,-610.761,-191.82,3.11333,0.521
4516500,2,-622.397,-181.887,0.489763,0.524
4517000,3,-653.215,-146.449,0.850536,0.560727
4517500,4,-702.837,-103.348,3.04723,0.502
4518000,3,-612.74,-184.032,1.51816,0.545
4518500,4,-622.546,-177.449,0.983618,0.618
4519000,3,-673.713,-123.383,1.53904,0.5305
4519500,5,-678.09,-125.56,2.47729,0.49
4520000,5,-675.183,-127.55,2.38607,0.558
4520500,6,-662.09,-143.539,3.70383,0.552
4521000,5,-596.849,-204.465,2.39075,0.567571
4521500,7,-613.082,-193.856,5.72085,0.598
4522000,2,-675.26,-124.669,0.394417,0.5505
4522500,4,-674.644,-123.265,2.20889,0.498
4523000,5,-667.014,-135.64,4.14622,0.497
4523500,3,-660.224,-137.784,1.37073,0.518
4524000,3,-608.36,-190.46,2.29043,0.526
4524500,2,-621.073,-175.991,1.25718,0.53
4525000,4,-650.006,-154.805,1.63262,0.4975
4525500,3,-666.061,-128.569,1.12505,0.546
4526000,3,-686.13,-116.494,2.2038,0.516667
4526500,5,-686.609,-118.117,2.85086,0.54
4527000,4,-620.541,-182.238,2.25621,0.572187
4527500,5,-637.429,-175.344,4.67109,0.584
4528000,6,-633.129,-171.902,3.96016,0.569
4528500,4,-618.452,-178.388,0.807952,0.614
4529000,2,-629.559,-168.527,1.83228,0.563
4529500,4,-617.693,-185.178,2.18148,0.44
4530000,2,-663.122,-135.846,1.25389,0.52675
4530500,2,-642.796,-161.234,1.94612,0.428
4531000,4,-655.683,-146.708,1.53271,0.469
4531500,2,-676.217,-119.055,0.908027,0.536
4532000,5,-648.302,-151.735,4.86648,0.542
4532500,3,-659.891,-144.63,2.10907,0.584
4533000,8,-651.078,-156.879,4.72437,0.531222
4533500,5,-605.68,-198.328,1.45947,0.578
4534000,4,-649.459,-147.95,2.11503,0.5295
4534500,6,-634.888,-169.242,1.45017,0.604
4535000,5,-640.653,-159.021,3.31261,0.587
4535500,5,-660.801,-139.571,2.52945,0.56
4536000,4,-635.901,-159.389,1.52194,0.582
4536500,3,-646.524,-156.547,1.87555,0.528
4537000,6,-629.803,-172.488,1.62844,0.56
4537500,5,-646.428,-163.363,5.41826,0.656
4538000,2,-631.152,-167.139,1.51611,0.596
4538500,3,-638.007,-161.888,0.687705,0.516
4539000,6,-601.462,-201.665,2.9161,0.561333
4539500,3,-592.051,-207.748,2.70048,0.542
4540000,5,-636.154,-166.238,3.50205,0.547545
4540500,3,-633.559,-168.384,4.48951,0.504
