
code	|	name	|	preferred name	|	taxid
3	|	Pseudoeryx relictualis	|	 	|	 
1	|	Pseudoferania polylepis	|	 	|	338839
1	|	Pseudoficimia frontalis	|	 	|	699593
1	|	Pseudogekko atiorum	|	 	|	1970071
1	|	Pseudogekko brevipes	|	 	|	1433551
1	|	Pseudogekko chavacano	|	 	|	1970073
1	|	Pseudogekko compresicorpus	|	 	|	1183067
1	|	Pseudogekko ditoy	|	 	|	1970072
1	|	Pseudogekko hungkag	|	 	|	2684165
1	|	Pseudogekko isapa	|	 	|	2800651
1	|	Pseudogekko pungkaypinit	|	 	|	1970074
1	|	Pseudogekko smaragdinus	|	 	|	1183066
1	|	Pseudogekko sumiklab	|	 	|	1970075
3	|	Pseudogonatodes barbouri	|	 	|	 
3	|	Pseudogonatodes furvus	|	 	|	 
3	|	Pseudogonatodes gasconi	|	 	|	 
1	|	Pseudogonatodes guianensis	|	 	|	460629
1	|	Pseudogonatodes lunulatus	|	 	|	911506
1	|	Pseudogonatodes manessi	|	 	|	911507
3	|	Pseudogonatodes peruvianus	|	 	|	 
1	|	Pseudohaje goldii	|	 	|	1545503
3	|	Pseudohaje nigra	|	 	|	 
1	|	Pseudoleptodeira latifasciata	|	 	|	427734
1	|	Pseudonaja affinis	|	 	|	340908
1	|	Pseudonaja aspidorhyncha	|	 	|	2929635
1	|	Pseudonaja guttata	|	 	|	340909
1	|	Pseudonaja inframacula	|	 	|	340910
1	|	Pseudonaja ingrami	|	 	|	340911
1	|	Pseudonaja mengdeni	|	 	|	2202451
1	|	Pseudonaja modesta	|	 	|	340912
1	|	Pseudonaja nuchalis	|	 	|	340913
1	|	Pseudonaja textilis	|	 	|	8673
1	|	Pseudoplectrurus canaricus	|	 	|	2035171
1	|	Pseudopus apodus	|	 	|	672774
3	|	Pseudorabdion albonuchalis	|	 	|	 
3	|	Pseudorabdion ater	|	 	|	 
3	|	Pseudorabdion collaris	|	 	|	 
3	|	Pseudorabdion eiselti	|	 	|	 
1	|	Pseudorabdion longiceps	|	 	|	1899464
3	|	Pseudorabdion mcnamarae	|	 	|	 
3	|	Pseudorabdion modiglianii	|	 	|	 
3	|	Pseudorabdion montanum	|	 	|	 
1	|	Pseudorabdion oxycephalum	|	 	|	186562
3	|	Pseudorabdion sarasinorum	|	 	|	 
3	|	Pseudorabdion saravacense	|	 	|	 
3	|	Pseudorabdion sirambense	|	 	|	 
3	|	Pseudorabdion talonuran	|	 	|	 
1	|	Pseudorabdion taylori	|	 	|	186563
3	|	Pseudorabdion torquatum	|	 	|	 
1	|	Pseudothecadactylus australis	|	 	|	630713
1	|	Pseudothecadactylus cavaticus	|	 	|	1495448
1	|	Pseudothecadactylus lindneri	|	 	|	95126
1	|	Pseudotrapelus aqabensis	|	 	|	1639632
1	|	Pseudotrapelus chlodnickii	|	 	|	1638927
1	|	Pseudotrapelus dhofarensis	|	 	|	1638925
1	|	Pseudotrapelus jensvindumi	|	 	|	1638926
1	|	Pseudotrapelus neumanni	|	 	|	1778574
1	|	Pseudotrapelus sinaitus	|	 	|	118229
1	|	Pseudoxenodon bambusicola	|	 	|	436191
3	|	Pseudoxenodon baramensis	|	 	|	 
3	|	Pseudoxenodon inornatus	|	 	|	 
1	|	Pseudoxenodon karlschmidti	|	 	|	186566
1	|	Pseudoxenodon macrops	|	 	|	1082482
1	|	Pseudoxenodon stejnegeri	|	 	|	1938231
1	|	Pseudoxyrhopus ambreensis	|	 	|	224568
1	|	Pseudoxyrhopus analabe	|	 	|	1175434
3	|	Pseudoxyrhopus ankafinaensis	|	 	|	 
1	|	Pseudoxyrhopus heterurus	|	 	|	1175435
3	|	Pseudoxyrhopus imerinae	|	 	|	 
3	|	Pseudoxyrhopus kely	|	 	|	 
1	|	Pseudoxyrhopus microps	|	 	|	1175436
3	|	Pseudoxyrhopus oblectator	|	 	|	 
1	|	Pseudoxyrhopus quinquelineatus	|	 	|	292839
3	|	Pseudoxyrhopus sokosoko	|	 	|	 
1	|	Pseudoxyrhopus tritaeniatus	|	 	|	1175437
1	|	Psilops mucugensis	|	 	|	2137178
1	|	Psilops paeminosus	|	 	|	174807
1	|	Psilops seductus	|	 	|	2137179
1	|	Psomophis genimaculatus	|	 	|	666111
1	|	Psomophis joberti	|	 	|	666112
1	|	Psomophis obtusus	|	 	|	1260352
1	|	Psychosaura agmosticha	|	 	|	356582
1	|	Psychosaura macrorhyncha	|	 	|	185479
1	|	Ptenopus carpi	|	 	|	221576
1	|	Ptenopus garrulus	|	 	|	983876
3	|	Ptenopus kochi	|	 	|	 
1	|	Ptyas carinata	|	 	|	1899465
1	|	Ptyas dhumnades	|	 	|	8587
1	|	Ptyas dipsas	|	 	|	2202452
3	|	Ptyas doriae	|	 	|	 
1	|	Ptyas fusca	|	 	|	1899466
3	|	Ptyas herminae	|	 	|	 
1	|	Ptyas korros	|	 	|	74367
1	|	Ptyas luzonensis	|	 	|	1335464
1	|	Ptyas major	|	 	|	192173
1	|	Ptyas mucosa	|	 	|	31142
3	|	Ptyas multicincta	|	 	|	 
1	|	Ptyas nigromarginata	|	 	|	1899467
1	|	Ptyas semicarinata	|	 	|	1833965
1	|	Ptychophis flavovirgatus	|	 	|	666114
1	|	Ptyctolaemus chindwinensis	|	 	|	2885472
1	|	Ptyctolaemus collicristatus	|	 	|	282158
1	|	Ptyctolaemus gularis	|	 	|	282159
3	|	Ptyodactylus ananjevae	|	 	|	 
3	|	Ptyodactylus dhofarensis	|	 	|	 
1	|	Ptyodactylus guttatus	|	 	|	502503
1	|	Ptyodactylus hasselquistii	|	 	|	502504
3	|	Ptyodactylus homolepis	|	 	|	 
1	|	Ptyodactylus orlovi	|	 	|	1904893
1	|	Ptyodactylus oudrii	|	 	|	698299
1	|	Ptyodactylus puiseuxi	|	 	|	1621678
1	|	Ptyodactylus ragazzii	|	 	|	698300
3	|	Ptyodactylus rivapadiali	|	 	|	 
1	|	Ptyodactylus ruusaljibalicus	|	 	|	2025348
1	|	Ptyodactylus togoensis	|	Ptyodactylus hasselquistii togoensis	|	1621683
1	|	Pygmaeascincus koshlandae	|	 	|	2843323
1	|	Pygmaeascincus sadlieri	|	 	|	2843322
1	|	Pygmaeascincus timlowi	|	 	|	1857322
1	|	Pygomeles braconnieri	|	 	|	143640
1	|	Pygomeles petteri	|	 	|	1632287
1	|	Pygomeles trivittatus	|	 	|	1926518
1	|	Pygopus lepidopodus	|	 	|	207567
1	|	Pygopus nigriceps	|	 	|	207568
1	|	Pygopus robertsi	|	 	|	2773104
1	|	Pygopus schraderi	|	 	|	587362
1	|	Pygopus steelescotti	|	 	|	2773105
1	|	Python anchietae	|	 	|	1488551
1	|	Python bivittatus	|	 	|	176946
1	|	Python breitensteini	|	 	|	2083012
1	|	Python brongersmai	|	 	|	461330
1	|	Python curtus	|	 	|	143536
3	|	Python kyaiktiyo	|	 	|	 
1	|	Python molurus	|	 	|	51750
1	|	Python natalensis	|	 	|	1848768
1	|	Python regius	|	 	|	51751
1	|	Python sebae	|	 	|	51752
1	|	Pythonodipsas carinata	|	 	|	224570
1	|	Pyxis arachnoides	|	 	|	66194
1	|	Pyxis planicauda	|	 	|	66193
1	|	Quedenfeldtia moerens	|	 	|	933639
1	|	Quedenfeldtia trachyblepharus	|	 	|	460631
3	|	Rabdion forsteni	|	 	|	 
3	|	Rabdion grovesi	|	 	|	 
1	|	Raclitia indica	|	 	|	2759424
1	|	Rafetus euphraticus	|	 	|	227459
1	|	Rafetus swinhoei	|	 	|	904230
1	|	Ramigekko swartbergensis	|	 	|	1208000
1	|	Ramphotyphlops acuticauda	|	Ramphotyphlops acuticaudus	|	759947
1	|	Ramphotyphlops adocetus	|	 	|	2358291
3	|	Ramphotyphlops angusticeps	|	 	|	 
3	|	Ramphotyphlops becki	|	 	|	 
3	|	Ramphotyphlops bipartitus	|	 	|	 
3	|	Ramphotyphlops conradi	|	 	|	 
3	|	Ramphotyphlops cumingii	|	 	|	 
1	|	Ramphotyphlops depressus	|	 	|	1689169
3	|	Ramphotyphlops exocoeti	|	 	|	 
3	|	Ramphotyphlops flaviventer	|	 	|	 
3	|	Ramphotyphlops hatmaliyeb	|	 	|	 
1	|	Ramphotyphlops lineatus	|	 	|	759949
3	|	Ramphotyphlops lorenzi	|	 	|	 
3	|	Ramphotyphlops mansuetus	|	 	|	 
3	|	Ramphotyphlops marxi	|	 	|	 
3	|	Ramphotyphlops mollyozakiae	|	 	|	 
3	|	Ramphotyphlops multilineatus	|	 	|	 
3	|	Ramphotyphlops olivaceus	|	 	|	 
3	|	Ramphotyphlops similis	|	 	|	 
3	|	Ramphotyphlops suluensis	|	 	|	 
3	|	Ramphotyphlops supranasalis	|	 	|	 
3	|	Ramphotyphlops willeyi	|	 	|	 
1	|	Ranacephala hogei	|	Mesoclemmys hogei	|	241399
1	|	Rankinia diemensis	|	 	|	180914
1	|	Regina grahamii	|	 	|	183611
1	|	Regina septemvittata	|	 	|	183613
3	|	Rena boettgeri	|	 	|	 
3	|	Rena bressoni	|	 	|	 
3	|	Rena dugesii	|	 	|	 
1	|	Rena dulcis	|	 	|	711329
1	|	Rena humilis	|	 	|	711330
3	|	Rena iversoni	|	 	|	 
3	|	Rena klauberi	|	 	|	 
3	|	Rena maxima	|	 	|	 
3	|	Rena segrega	|	 	|	 
3	|	Rena unguirostris	|	 	|	 
1	|	Rhabdophis adleri	|	 	|	1550501
1	|	Rhabdophis akraios	|	 	|	1418119
3	|	Rhabdophis angeli	|	 	|	 
1	|	Rhabdophis auriculatus	|	 	|	2879145
3	|	Rhabdophis barbouri	|	 	|	 
1	|	Rhabdophis bindi	|	 	|	2853785
1	|	Rhabdophis callichroma	|	 	|	2041056
3	|	Rhabdophis callistus	|	 	|	 
3	|	Rhabdophis ceylonensis	|	 	|	 
1	|	Rhabdophis chiwen	|	 	|	2726462
3	|	Rhabdophis chrysargoides	|	 	|	 
1	|	Rhabdophis chrysargos	|	 	|	1418118
3	|	Rhabdophis confusus	|	 	|	 
1	|	Rhabdophis conspicillatus	|	 	|	2041058
3	|	Rhabdophis flaviceps	|	 	|	 
1	|	Rhabdophis guangdongensis	|	 	|	1550503
3	|	Rhabdophis helleri	|	 	|	 
1	|	Rhabdophis himalayanus	|	 	|	1159293
1	|	Rhabdophis leonardi	|	 	|	1550502
3	|	Rhabdophis lineatus	|	 	|	 
1	|	Rhabdophis murudensis	|	 	|	2041057
1	|	Rhabdophis nigrocinctus	|	 	|	1550507
1	|	Rhabdophis nuchalis	|	 	|	126483
1	|	Rhabdophis pentasupralabialis	|	 	|	1550508
1	|	Rhabdophis plumbicolor	|	 	|	2041061
3	|	Rhabdophis rhodomelas	|	 	|	 
3	|	Rhabdophis siamensis	|	 	|	 
1	|	Rhabdophis subminiatus	|	 	|	46271
1	|	Rhabdophis swinhonis	|	 	|	1381103
1	|	Rhabdophis tigrinus	|	 	|	126484
1	|	Rhabdops aquaticus	|	 	|	2066048
1	|	Rhabdops olivaceus	|	 	|	2066050
1	|	Rhachidelus brazili	|	 	|	1260354
1	|	Rhachisaurus brachylepis	|	 	|	174771
1	|	Rhacodactylus auriculatus	|	 	|	143537
1	|	Rhacodactylus leachianus	|	 	|	95122
1	|	Rhacodactylus trachycephalus	|	 	|	143552
1	|	Rhacodactylus trachyrhynchus	|	 	|	96724
1	|	Rhadinaea bogertorum	|	 	|	2881132
1	|	Rhadinaea calligaster	|	 	|	2881133
1	|	Rhadinaea cuneata	|	 	|	2881134
1	|	Rhadinaea decorata	|	 	|	2478841
1	|	Rhadinaea flavilata	|	 	|	186639
1	|	Rhadinaea forbesi	|	 	|	2881162
1	|	Rhadinaea fulvivittis	|	 	|	427736
1	|	Rhadinaea gaigeae	|	 	|	2881163
1	|	Rhadinaea hesperia	|	 	|	2881164
1	|	Rhadinaea laureata	|	 	|	2766539
1	|	Rhadinaea macdougalli	|	 	|	2881165
1	|	Rhadinaea marcellae	|	 	|	2881166
1	|	Rhadinaea montana	|	 	|	2881167
1	|	Rhadinaea myersi	|	 	|	2881168
1	|	Rhadinaea nuchalis	|	 	|	2881169
1	|	Rhadinaea omiltemana	|	 	|	2881170
1	|	Rhadinaea pulveriventris	|	 	|	1212714
1	|	Rhadinaea quinquelineata	|	 	|	2881171
3	|	Rhadinaea sargenti	|	 	|	 
1	|	Rhadinaea taeniata	|	 	|	2202455
1	|	Rhadinaea vermiculaticeps	|	 	|	2478843
3	|	Rhadinella anachoreta	|	 	|	 
3	|	Rhadinella donaji	|	 	|	 
3	|	Rhadinella dysmica	|	 	|	 
1	|	Rhadinella godmani	|	 	|	2202456
3	|	Rhadinella hannsteini	|	 	|	 
1	|	Rhadinella hempsteadae	|	 	|	2766536
3	|	Rhadinella kanalchutchan	|	 	|	 
1	|	Rhadinella kinkelini	|	 	|	2919745
1	|	Rhadinella lachrymans	|	 	|	2766534
3	|	Rhadinella lisyae	|	 	|	 
1	|	Rhadinella montecristi	|	 	|	2202457
3	|	Rhadinella pegosalyta	|	 	|	 
3	|	Rhadinella pilonaorum	|	 	|	 
3	|	Rhadinella posadasi	|	 	|	 
3	|	Rhadinella rogerromani	|	 	|	 
3	|	Rhadinella schistosa	|	 	|	 
3	|	Rhadinella serperaster	|	 	|	 
1	|	Rhadinella stadelmani	|	 	|	2766538
3	|	Rhadinella tolpanorum	|	 	|	 
3	|	Rhadinella xerophila	|	 	|	 
1	|	Rhadinophanes monticola	|	 	|	1212716
1	|	Rhamnophis aethiopissa	|	 	|	292876
1	|	Rhamnophis batesii	|	 	|	292847
3	|	Rhamphiophis maradiensis	|	 	|	 
1	|	Rhamphiophis oxyrhynchus	|	 	|	39364
1	|	Rhamphiophis rostratus	|	 	|	292893
1	|	Rhamphiophis rubropunctatus	|	 	|	382764
1	|	Rhampholeon acuminatus	|	 	|	338552
1	|	Rhampholeon beraduccii	|	 	|	338551
1	|	Rhampholeon boulengeri	|	 	|	272253
1	|	Rhampholeon bruessoworum	|	 	|	1445995
1	|	Rhampholeon chapmanorum	|	 	|	272255
1	|	Rhampholeon colemani	|	 	|	2946028
1	|	Rhampholeon gorongosae	|	 	|	272251
1	|	Rhampholeon hattinghi	|	 	|	1586281
1	|	Rhampholeon marshalli	|	 	|	272250
1	|	Rhampholeon maspictus	|	 	|	1445993
1	|	Rhampholeon moyeri	|	 	|	272252
1	|	Rhampholeon nchisiensis	|	 	|	272256
1	|	Rhampholeon nebulauctor	|	 	|	2093989
1	|	Rhampholeon nicolai	|	 	|	3024149
1	|	Rhampholeon platyceps	|	 	|	272254
3	|	Rhampholeon princeeai	|	 	|	 
1	|	Rhampholeon rubeho	|	 	|	2946029
1	|	Rhampholeon sabini	|	 	|	2946030
1	|	Rhampholeon spectrum	|	 	|	179929
1	|	Rhampholeon spinosus	|	 	|	256676
1	|	Rhampholeon temporalis	|	 	|	272249
1	|	Rhampholeon tilburyi	|	 	|	429565
1	|	Rhampholeon uluguruensis	|	 	|	256675
1	|	Rhampholeon viridis	|	 	|	338553
1	|	Rhampholeon waynelotteri	|	 	|	3024150
1	|	Rheodytes leukops	|	 	|	44528
1	|	Rheosaurus sulcarostrum	|	 	|	2602443
1	|	Rhinemys rufipes	|	 	|	904229
1	|	Rhineura floridana	|	 	|	261503
1	|	Rhinobothryum bovallii	|	 	|	2478844
1	|	Rhinobothryum lentiginosum	|	 	|	121364
3	|	Rhinocheilus antonii	|	 	|	 
3	|	Rhinocheilus etheridgei	|	 	|	 
1	|	Rhinocheilus lecontei	|	 	|	94901
1	|	Rhinoclemmys annulata	|	 	|	260654
1	|	Rhinoclemmys areolata	|	 	|	260652
1	|	Rhinoclemmys diademata	|	 	|	260653
1	|	Rhinoclemmys funerea	|	 	|	260651
1	|	Rhinoclemmys melanosterna	|	 	|	260641
1	|	Rhinoclemmys nasuta	|	 	|	384628
1	|	Rhinoclemmys pulcherrima	|	 	|	260649
1	|	Rhinoclemmys punctularia	|	 	|	260647
1	|	Rhinoclemmys rubida	|	 	|	260655
3	|	Rhinogekko femoralis	|	 	|	 
1	|	Rhinogekko misonnei	|	 	|	2600259
3	|	Rhinoguinea magna	|	 	|	 
1	|	Rhinoleptus koniagui	|	 	|	759951
1	|	Rhinophis blythii	|	 	|	302926
1	|	Rhinophis dorsimaculatus	|	 	|	302928
1	|	Rhinophis drummondhayi	|	 	|	39366
1	|	Rhinophis erangaviraji	|	 	|	1297025
3	|	Rhinophis fergusonianus	|	 	|	 
1	|	Rhinophis goweri	|	 	|	2976559
1	|	Rhinophis gunasekarai	|	 	|	2976560
1	|	Rhinophis homolepis	|	 	|	302931
1	|	Rhinophis karinthandani	|	 	|	2799454
1	|	Rhinophis lineatus	|	 	|	2976561
1	|	Rhinophis melanogaster	|	 	|	196477
1	|	Rhinophis melanoleucus	|	 	|	2799453
3	|	Rhinophis mendisi	|	 	|	 
1	|	Rhinophis oxyrhynchus	|	 	|	302930
1	|	Rhinophis philippinus	|	 	|	196471
1	|	Rhinophis phillipsi	|	 	|	186615
3	|	Rhinophis porrectus	|	 	|	 
3	|	Rhinophis punctatus	|	 	|	 
1	|	Rhinophis roshanpererai	|	 	|	2976562
1	|	Rhinophis saffragamus	|	 	|	2202463
1	|	Rhinophis sanguineus	|	 	|	2799455
1	|	Rhinophis travancoricus	|	 	|	302929
1	|	Rhinophis tricoloratus	|	 	|	2976563
1	|	Rhinophis zigzag	|	 	|	2976564
1	|	Rhinoplocephalus bicolor	|	 	|	529719
3	|	Rhinotyphlops ataeniatus	|	 	|	 
3	|	Rhinotyphlops boylei	|	 	|	 
1	|	Rhinotyphlops lalandei	|	 	|	759953
3	|	Rhinotyphlops leucocephalus	|	 	|	 
1	|	Rhinotyphlops schinzi	|	 	|	1479069
3	|	Rhinotyphlops scortecci	|	 	|	 
1	|	Rhinotyphlops unitaeniatus	|	 	|	759999
1	|	Rhoptropella ocellata	|	 	|	232317
1	|	Rhoptropus afer	|	 	|	152585
1	|	Rhoptropus barnardi	|	 	|	152586
3	|	Rhoptropus benguellensis	|	 	|	 
1	|	Rhoptropus biporosus	|	 	|	152587
1	|	Rhoptropus boultoni	|	 	|	152588
1	|	Rhoptropus bradfieldi	|	 	|	152590
1	|	Rhoptropus diporus	|	 	|	152593
1	|	Rhoptropus montanus	|	Rhoptropus boultoni montanus	|	1960670
1	|	Rhoptropus taeniostictus	|	 	|	152591
1	|	Rhynchocalamus arabicus	|	 	|	1766551
1	|	Rhynchocalamus dayanae	|	 	|	1924461
3	|	Rhynchocalamus levitoni	|	 	|	 
1	|	Rhynchocalamus melanocephalus	|	 	|	292903
1	|	Rhynchocalamus satunini	|	 	|	1742926
1	|	Rhynchoedura angusta	|	 	|	3055807
3	|	Rhynchoedura eyrensis	|	 	|	 
3	|	Rhynchoedura mentalis	|	 	|	 
1	|	Rhynchoedura ormsbyi	|	 	|	3055808
1	|	Rhynchoedura ornata	|	 	|	95124
1	|	Rhynchoedura sexapora	|	 	|	3055806
1	|	Riama anatoloros	|	 	|	1819657
3	|	Riama antioquensis	|	 	|	 
1	|	Riama balneator	|	 	|	1819658
1	|	Riama cashcaensis	|	 	|	269744
1	|	Riama colomaromani	|	 	|	269745
1	|	Riama columbiana	|	 	|	1963279
3	|	Riama inanis	|	 	|	 
1	|	Riama labionis	|	 	|	1507405
1	|	Riama meleagris	|	 	|	1507407
1	|	Riama orcesi	|	 	|	269746
1	|	Riama raneyi	|	 	|	1962990
1	|	Riama simotera	|	 	|	269747
1	|	Riama stigmatoral	|	 	|	1507406
1	|	Riama striata	|	 	|	1962989
1	|	Riama unicolor	|	 	|	269748
1	|	Riama yumborum	|	 	|	1507408
1	|	Rieppeleon brachyurus	|	 	|	338555
1	|	Rieppeleon brevicaudatus	|	 	|	338556
1	|	Rieppeleon kerstenii	|	 	|	338557
1	|	Riolama grandis	|	 	|	2651737
1	|	Riolama inopinata	|	 	|	1651942
1	|	Riolama leucosticta	|	 	|	1221486
3	|	Riolama luridiventris	|	 	|	 
1	|	Riolama stellata	|	 	|	2651738
3	|	Riolama uzzelli	|	 	|	 
1	|	Riopa albopunctata	|	 	|	245639
1	|	Riopa anguina	|	Lygosoma anguinum	|	2202425
1	|	Riopa goaensis	|	 	|	1428679
1	|	Riopa guentheri	|	Lygosoma guentheri	|	1428680
1	|	Riopa lineata	|	Lygosoma lineata	|	1428681
1	|	Riopa lineolata	|	Lygosoma lineolatum	|	245643
1	|	Riopa popae	|	Lygosoma popae	|	2202426
1	|	Riopa punctata	|	Lygosoma punctata	|	394140
1	|	Riopa vosmaerii	|	 	|	1428683
3	|	Ristella beddomii	|	 	|	 
3	|	Ristella guentheri	|	 	|	 
1	|	Ristella rurkii	|	 	|	245673
3	|	Ristella travancorica	|	 	|	 
1	|	Rodriguesophis chui	|	 	|	1473152
1	|	Rodriguesophis iglesiasi	|	 	|	699589
1	|	Rodriguesophis scriptorcibatus	|	 	|	1473154
1	|	Rondonops biscutatus	|	 	|	3064245
3	|	Rondonops xanthomystax	|	 	|	 
1	|	Saara asmussi	|	 	|	668330
1	|	Saara hardwickii	|	 	|	40250
1	|	Saara loricata	|	 	|	499057
1	|	Sacalia bealei	|	 	|	204942
1	|	Sacalia quadriocellata	|	 	|	74934
1	|	Saiphos equalis	|	 	|	172942
1	|	Salea anamallayana	|	 	|	2307237
3	|	Salea gularis	|	 	|	 
1	|	Salea horsfieldii	|	 	|	118233
3	|	Salomonelaps par	|	 	|	 
1	|	Saltuarius cornutus	|	 	|	89468
3	|	Saltuarius eximius	|	 	|	 
1	|	Saltuarius kateae	|	 	|	522470
1	|	Saltuarius moritzi	|	 	|	522469
1	|	Saltuarius salebrosus	|	 	|	522454
1	|	Saltuarius swaini	|	 	|	522452
1	|	Saltuarius wyberba	|	 	|	522453
3	|	Salvadora bairdi	|	 	|	 
1	|	Salvadora deserticola	|	 	|	1698802
1	|	Salvadora grahamiae	|	 	|	201392
3	|	Salvadora gymnorhachis	|	 	|	 
1	|	Salvadora hexalepis	|	 	|	94945
1	|	Salvadora intermedia	|	 	|	2202464
3	|	Salvadora lemniscata	|	 	|	 
3	|	Salvadora lineata	|	 	|	 
1	|	Salvadora mexicana	|	 	|	266782
1	|	Salvator duseni	|	 	|	96438
1	|	Salvator merianae	|	 	|	96440
1	|	Salvator rufescens	|	 	|	96441
1	|	Sanzinia madagascariensis	|	 	|	51881
1	|	Sanzinia volontany	|	 	|	3070642
3	|	Saphenophis antioquiensis	|	 	|	 
3	|	Saphenophis atahuallpae	|	 	|	 
3	|	Saphenophis boursieri	|	 	|	 
3	|	Saphenophis sneiderni	|	 	|	 
3	|	Saphenophis tristriatus	|	 	|	 
1	|	Saproscincus basiliscus	|	 	|	260892
1	|	Saproscincus challengeri	|	 	|	297526
1	|	Saproscincus czechurai	|	 	|	297522
1	|	Saproscincus eungellensis	|	 	|	2843289
1	|	Saproscincus hannahae	|	 	|	297523
1	|	Saproscincus lewisi	|	 	|	297520
1	|	Saproscincus mustelinus	|	 	|	297528
1	|	Saproscincus oriarus	|	 	|	297527
1	|	Saproscincus rosei	|	 	|	297524
1	|	Saproscincus saltus	|	 	|	2843327
1	|	Saproscincus spectabilis	|	 	|	297525
1	|	Saproscincus tetradactylus	|	 	|	297521
1	|	Sarada darwini	|	 	|	1807223
1	|	Sarada deccanensis	|	 	|	1807224
1	|	Sarada superba	|	 	|	1807227
1	|	Sauresia sepsoides	|	Celestus sepsoides	|	2202158
1	|	Saurodactylus brosseti	|	 	|	456486
3	|	Saurodactylus elmoudenii	|	 	|	 
1	|	Saurodactylus fasciatus	|	 	|	456484
3	|	Saurodactylus harrisii	|	 	|	 
1	|	Saurodactylus mauritanicus	|	 	|	456485
3	|	Saurodactylus slimanii	|	 	|	 
3	|	Saurodactylus splendidus	|	 	|	 
1	|	Sauromalus ater	|	 	|	65995
1	|	Sauromalus hispidus	|	 	|	65997
1	|	Sauromalus klauberi	|	 	|	767358
1	|	Sauromalus slevini	|	 	|	3071464
1	|	Sauromalus varius	|	 	|	51220
1	|	Scaphiodontophis annulatus	|	 	|	703968
1	|	Scaphiodontophis venustissimus	|	 	|	2202465
1	|	Scaphiophis albopunctatus	|	 	|	382774
3	|	Scaphiophis raffreyi	|	 	|	 
1	|	Scelarcis perspicillata	|	 	|	651323
1	|	Sceloporus acanthinus	|	 	|	1835704
1	|	Sceloporus adleri	|	 	|	59692
1	|	Sceloporus aeneus	|	 	|	57312
3	|	Sceloporus albiventris	|	 	|	 
1	|	Sceloporus anahuacus	|	 	|	1835705
1	|	Sceloporus angustus	|	 	|	43619
1	|	Sceloporus arenicolus	|	 	|	59693
1	|	Sceloporus asper	|	 	|	1835706
1	|	Sceloporus aurantius	|	 	|	1835707
1	|	Sceloporus aureolus	|	 	|	383821
1	|	Sceloporus becki	|	 	|	2974045
1	|	Sceloporus bicanthalis	|	 	|	57313
1	|	Sceloporus bimaculosus	|	 	|	1835720
3	|	Sceloporus binocularis	|	 	|	 
1	|	Sceloporus brownorum	|	Sceloporus scalaris brownorum	|	1462580
1	|	Sceloporus bulleri	|	 	|	383817
1	|	Sceloporus caeruleus	|	 	|	59715
1	|	Sceloporus carinatus	|	 	|	110853
1	|	Sceloporus cautus	|	 	|	59694
1	|	Sceloporus chaneyi	|	 	|	57314
1	|	Sceloporus chrysostictus	|	 	|	43620
1	|	Sceloporus clarkii	|	 	|	235405
1	|	Sceloporus consobrinus	|	 	|	796396
1	|	Sceloporus couchii	|	 	|	110854
1	|	Sceloporus cowlesi	|	 	|	190875
1	|	Sceloporus cozumelae	|	 	|	59696
1	|	Sceloporus cryptus	|	 	|	59697
3	|	Sceloporus cupreus	|	 	|	 
1	|	Sceloporus cyanogenys	|	 	|	43622
1	|	Sceloporus cyanostictus	|	 	|	96982
3	|	Sceloporus dixoni	|	 	|	 
1	|	Sceloporus druckercolini	|	 	|	1835709
1	|	Sceloporus dugesii	|	 	|	59766
3	|	Sceloporus edbelli	|	 	|	 
1	|	Sceloporus edwardtaylori	|	 	|	461257
3	|	Sceloporus esperanzae	|	 	|	 
1	|	Sceloporus exsul	|	 	|	1499106
1	|	Sceloporus formosus	|	 	|	43624
1	|	Sceloporus gadoviae	|	 	|	110855
1	|	Sceloporus gadsdeni	|	 	|	1980754
1	|	Sceloporus goldmani	|	 	|	57315
1	|	Sceloporus graciosus	|	 	|	43625
1	|	Sceloporus grammicus	|	 	|	36306
1	|	Sceloporus grandaevus	|	 	|	699367
3	|	Sceloporus halli	|	 	|	 
3	|	Sceloporus hesperus	|	 	|	 
1	|	Sceloporus heterolepis	|	 	|	59699
3	|	Sceloporus hondurensis	|	 	|	 
1	|	Sceloporus horridus	|	 	|	59700
3	|	Sceloporus huichol	|	 	|	 
1	|	Sceloporus hunsakeri	|	 	|	59702
1	|	Sceloporus insignis	|	 	|	59703
1	|	Sceloporus internasalis	|	 	|	1835713
1	|	Sceloporus jalapae	|	 	|	57316
1	|	Sceloporus jarrovii	|	 	|	59768
3	|	Sceloporus lemosespinali	|	 	|	 
1	|	Sceloporus licki	|	 	|	59704
1	|	Sceloporus lineatulus	|	 	|	59705
3	|	Sceloporus lunae	|	 	|	 
1	|	Sceloporus lundelli	|	 	|	235403
1	|	Sceloporus macdougalli	|	 	|	59707
1	|	Sceloporus maculosus	|	 	|	59708
3	|	Sceloporus madrensis	|	 	|	 
1	|	Sceloporus magister	|	 	|	43627
1	|	Sceloporus malachiticus	|	 	|	43628
3	|	Sceloporus marmoratus	|	 	|	 
1	|	Sceloporus megalepidurus	|	 	|	59709
3	|	Sceloporus melanogaster	|	 	|	 
1	|	Sceloporus melanorhinus	|	 	|	59711
1	|	Sceloporus merriami	|	 	|	43629
3	|	Sceloporus mikeprestoni	|	 	|	 
1	|	Sceloporus minor	|	 	|	383820
1	|	Sceloporus mucronatus	|	 	|	43630
