generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2653500,18,-42.0154,-25766.7,12.3002,0.228
2654000,18,-45.1462,-25764.7,10.0824,0.234
2654500,18,-52.8357,-25754.6,10.0004,0.252
2655000,18,-49.3123,-25761.5,12.897,0.262
2655500,18,-50.6059,-25763.5,12.434,0.262
2656000,18,-44.2677,-25768.2,9.1128,0.26
2656500,18,-45.9274,-25761.4,10.9266,0.222
2657000,18,-39.3328,-25776.4,12.6227,0.239
2657500,18,-34.4898,-25776.5,7.53341,0.238
2658000,18,-33.7022,-25776,5.48373,0.221
2658500,18,-38.7188,-25773.4,9.84578,0.256
2659000,18,-40.9596,-25774.4,11.4106,0.234
2659500,18,-43.8162,-25772.1,8.64269,0.268
2660000,18,-42.5056,-25767.7,10.6972,0.263
2660500,18,-42.7795,-25773.4,11.3247,0.248
2661000,19,-42.5479,-25766,12.0577,0.258
2661500,19,-39.7654,-25765.8,11.297,0.226
2662000,16,-34.214,-25873.7,7.15577,0.266476
2662500,15,-39.1467,-25880.6,10.8029,0.272
2663000,15,-38.8958,-25887.2,8.06232,0.269
2663500,15,-34.1201,-25887.8,8.70701,0.276
2664000,16,-29.8392,-25890,9.14934,0.267
2664500,16,-34.3146,-25888.3,13.5507,0.314
2665000,16,-30.7757,-25881.3,9.67035,0.288
2665500,16,-29.8762,-25875.4,6.74686,0.28
2666000,19,-39.6109,-25775,10.0136,0.2514
2666500,20,-42.4705,-25778.9,11.0483,0.23
2667000,20,-34.5098,-25780.8,6.37607,0.251
2667500,21,-41.9382,-25784,11.2721,0.244
2668000,21,-40.0718,-25772.3,9.18168,0.254
2668500,20,-41.9573,-25771,13.0803,0.292
2669000,18,-30.2464,-25773.4,8.17812,0.289
2669500,18,-36.9197,-25772.3,12.4021,0.246
2670000,18,-33.3819,-25775.1,8.85289,0.263
2670500,18,-33.0777,-25780.6,7.92492,0.24
2671000,18,-38.2293,-25783.3,9.93236,0.24
2671500,19,-38.8452,-25787.3,9.43829,0.276
2672000,19,-42.8806,-25773.3,12.8693,0.257
2672500,19,-33.3531,-25774.7,6.532,0.278
2673000,19,-32.9823,-25770.9,5.77038,0.275
2673500,19,-41.8748,-25775.5,15.2803,0.27
2674000,18,-33.1018,-25768.7,6.39451,0.283
2674500,18,-35.9781,-25777.4,9.61958,0.234
2675000,18,-43.8569,-25765.8,14.6611,0.239
2675500,18,-38.1927,-25773.1,12.2079,0.252
2676000,18,-40.0149,-25772.4,12.938,0.255
2676500,19,-37.4567,-25776.3,8.88572,0.242
2677000,19,-37.2998,-25773.4,6.94808,0.249
2677500,18,-37.835,-25763.7,7.45241,0.284
2678000,18,-37.847,-25772.4,10.3119,0.276
2678500,18,-33.5456,-25774.7,8.00394,0.244
2679000,18,-33.2115,-25767.6,5.67595,0.243
2679500,18,-45.5896,-25769.3,14.9297,0.31
2680000,18,-29.8453,-25797.1,7.9553,0.262964
2680500,18,-29.0649,-25801.6,9.44085,0.236
2681000,18,-27.026,-25800,7.63545,0.233
2681500,18,-33.7192,-25800.3,14.166,0.222
2682000,18,-39.0897,-25774.4,7.43259,0.264333
2682500,18,-40.3511,-25770.8,9.72321,0.236
2683000,18,-34.7715,-25778.3,7.92597,0.245
2683500,18,-33.9299,-25770.2,6.38344,0.228
2684000,18,-35.7411,-25779.8,10.6249,0.239
2684500,19,-32.0022,-25778.7,6.27742,0.284
2685000,18,-37.565,-25778.5,7.93276,0.274
2685500,18,-38.3054,-25767.8,11.5378,0.24
2686000,18,-34.2682,-25809,7.1626,0.246
2686500,18,-37.4279,-25804.4,11.4447,0.228
2687000,18,-34.8204,-25804.8,9.00636,0.218
2687500,18,-32.6414,-25811.4,7.33032,0.216
2688000,18,-31.5203,-25812.7,7.29241,0.237
2688500,19,-34.0759,-25801,8.09094,0.26
2689000,20,-31.5774,-25807.4,9.52618,0.274
2689500,20,-32.5985,-25803.8,10.2459,0.294
2690000,19,-29.9449,-25804.2,9.44398,0.286
2690500,19,-25.5176,-25804.5,6.75835,0.254
2691000,19,-32.4702,-25802.3,12.4884,0.262
2691500,19,-27.9732,-25798.7,8.09764,0.256
2692000,16,-17.7094,-25880.6,7.95904,0.268667
2692500,16,-21.4995,-25883.9,9.57181,0.258
2693000,19,-48.7261,-25755.2,13.3827,0.23475
2693500,19,-48.2401,-25757.9,9.48151,0.25
2694000,19,-49.3921,-25754.2,9.98745,0.245
2694500,20,-50.0452,-25759.3,14.8685,0.222
2695000,19,-45.3726,-25762.5,9.38999,0.234
2695500,19,-41.3029,-25757.9,10.2809,0.196
2696000,19,-38.0147,-25771.5,12.0723,0.208
2696500,19,-33.9882,-25759.9,9.08856,0.258
2697000,16,-23.6012,-25890.3,11.2056,0.257
2697500,16,-24.2657,-25888.3,11.1729,0.236
2698000,15,-21.243,-25892.2,9.06209,0.247
2698500,16,-17.3168,-25895.2,6.44881,0.254
2699000,16,-18.6534,-25895.9,6.28175,0.266
2699500,16,-18.5452,-25899.7,7.21125,0.274
2700000,19,-33.017,-25827.2,8.8711,0.245889
2700500,19,-35.2701,-25820,13.425,0.248
2701000,15,-21.5439,-25880.6,10.1527,0.276
2701500,15,-18.4672,-25893,8.69215,0.244
2702000,15,-18.9085,-25886.6,10.1811,0.257
2702500,15,-15.4898,-25888.4,7.15844,0.218
2703000,20,-36.7195,-25811.5,10.7552,0.262333
2703500,20,-36.7376,-25816.1,10.6916,0.256
2704000,19,-29.9924,-25769.5,7.03341,0.23375
2704500,19,-33.4717,-25771.8,9.44319,0.21
2705000,19,-36.221,-25771.7,10.7201,0.215
2705500,19,-32.9952,-25770.3,7.72451,0.218
2706000,19,-33.1919,-25773.4,11.2552,0.22
2706500,20,-33.7142,-25783.5,11.0318,0.244
2707000,18,-31.3838,-25808.1,9.21821,0.27125
2707500,18,-25.0452,-25809.3,6.56719,0.226
2708000,18,-26.4576,-25796.8,7.85846,0.235
2708500,18,-34.7489,-25798.2,14.7793,0.254
2709000,18,-30.2995,-25799.5,10.5267,0.244
2709500,18,-29.1283,-25800.3,7.60238,0.254
2710000,18,-28.6085,-25813.2,12.6474,0.251
2710500,18,-25.3981,-25815.2,8.02402,0.258
2711000,18,-28.0444,-25814.1,11.2739,0.254
2711500,18,-26.1151,-25807.3,8.95447,0.258
2712000,18,-45.5565,-25762.6,11.4692,0.253333
2712500,18,-42.5899,-25757,10.1369,0.272
2713000,18,-48.2473,-25757.6,8.738,0.279
2713500,18,-47.3532,-25761.1,8.44255,0.268
2714000,18,-40.1311,-25767.5,5.18794,0.274
2714500,18,-41.0476,-25767.7,11.4097,0.22
2715000,18,-40.6754,-25761.4,13.2779,0.229
2715500,18,-41.5355,-25763.1,13.7379,0.262
2716000,18,-39.4665,-25766.5,12.1053,0.251
2716500,18,-40.3397,-25765.8,11.614,0.268
2717000,18,-35.8541,-25770.4,12.0707,0.26
2717500,19,-34.6487,-25768.8,8.23164,0.266
2718000,15,-18.2428,-25884.6,7.02094,0.251125
2718500,15,-20.488,-25891.4,8.81376,0.262
2719000,15,-17.3651,-25885.4,7.40229,0.249
2719500,15,-14.4959,-25885.6,5.1162,0.218
2720000,19,-31.9719,-25766.5,8.48458,0.280333
2720500,18,-34.1678,-25768.4,8.87501,0.26
2721000,18,-30.2113,-25764,7.34207,0.257
2721500,19,-32.5091,-25764.3,8.70272,0.288
2722000,19,-35.6464,-25763.5,11.9039,0.284
2722500,20,-36.2474,-25760.5,9.18286,0.27
2723000,20,-37.0389,-25758.6,8.43045,0.275
2723500,20,-36.7931,-25765.8,11.0953,0.306
2724000,18,-27.4808,-25803.5,8.65754,0.255769
2724500,19,-34.2315,-25807.3,15.5342,0.308
2725000,22,-48.5329,-25772.1,16.7957,0.306
2725500,19,-36.3475,-25762.2,8.4589,0.238
2726000,19,-35.3717,-25760.5,7.94836,0.261
2726500,18,-37.1245,-25763.4,7.52118,0.238
2727000,18,-36.6782,-25763.5,7.03555,0.254
2727500,18,-38.9699,-25758.8,9.45464,0.224
2728000,18,-42.6485,-25757.9,11.307,0.265
2728500,18,-34.876,-25768,8.7496,0.254
2729000,18,-46.0749,-25752.1,10.1223,0.263
2729500,18,-48.712,-25751.3,7.0651,0.264
2730000,18,-53.0639,-25751.3,12.6022,0.25
2730500,18,-53.1606,-25755.5,8.61625,0.25
2731000,18,-55.3598,-25749,11.0407,0.247
2731500,18,-36.8196,-25767.4,8.52301,0.26
2732000,18,-43.8285,-25754.4,10.5578,0.269
2732500,19,-48.542,-25749.2,11.2002,0.288
2733000,19,-43.9725,-25748.7,9.09319,0.27
2733500,20,-39.5158,-25765.6,11.7107,0.296
2734000,19,-36.3255,-25772.6,9.47996,0.276
2734500,20,-37.349,-25764.3,10.2654,0.286
2735000,20,-37.9975,-25784.9,12.5953,0.294
2735500,21,-45.2732,-25781.7,10.9959,0.336
2736000,21,-45.3787,-25768.7,8.72416,0.298
2736500,22,-47.6208,-25769.1,13.0737,0.29
2737000,20,-40.8716,-25765.9,8.14637,0.285
2737500,20,-40.804,-25754.8,10.4119,0.296
2738000,21,-37.6447,-25767,11.2708,0.297
2738500,21,-36.9118,-25766.3,10.2541,0.304
2739000,21,-40.5231,-25758.3,11.1939,0.292
2739500,21,-38.9205,-25761.2,7.90145,0.284
2740000,21,-43.8413,-25762.1,11.0029,0.267
2740500,21,-43.6632,-25762,13.1062,0.266
2741000,21,-36.9519,-25750.7,7.15692,0.272
2741500,21,-49.3479,-25742.3,14.6445,0.304
2742000,21,-47.4381,-25733.5,11.3167,0.293
2742500,21,-47.3874,-25732.4,8.64297,0.276
2743000,21,-39.4591,-25734.4,6.60551,0.263
2743500,21,-48.3803,-25733.9,12.4075,0.294
2744000,21,-50.0399,-25733.9,15.6421,0.299
2744500,21,-46.1088,-25733.1,11.8228,0.282
2745000,22,-50.876,-25724.6,12.217,0.284
2745500,21,-43.1192,-25742.2,8.74351,0.268
2746000,21,-47.0176,-25741.9,15.3015,0.278
2746500,21,-45.891,-25737.3,8.28039,0.284
2747000,20,-47.2097,-25732.8,7.19796,0.276
2747500,21,-57.6309,-25736.4,15.3102,0.258
2748000,22,-53.5892,-25744.1,14.0877,0.252
2748500,22,-52.6349,-25739.3,10.0536,0.314
2749000,22,-55.9691,-25718.4,7.86667,0.298
2749500,22,-54.932,-25730.2,9.09671,0.256
2750000,21,-31.5005,-25813.9,12.4299,0.292269
2750500,21,-26.6854,-25826.9,9.71268,0.268
2751000,21,-27.7783,-25818.9,9.91867,0.293
2751500,21,-27.1583,-25818.4,12.2268,0.276
2752000,20,-23.2364,-25817.6,8.72797,0.274
2752500,20,-29.6346,-25817.4,11.7536,0.25
2753000,20,-27.2673,-25816.5,13.3085,0.256
2753500,20,-25.3121,-25806.7,12.9832,0.298
2754000,20,-26.4927,-25802.9,13.8185,0.288
2754500,20,-22.2909,-25798.5,10.1747,0.25
2755000,20,-25.8498,-25791.8,12.4217,0.265
2755500,20,-23.8521,-25789.5,8.54937,0.23
2756000,22,-41.7988,-25739.7,8.67047,0.268714
2756500,22,-55.614,-25740.8,13.1544,0.24
2757000,22,-57.1401,-25742.7,12.9543,0.257
2757500,22,-50.6732,-25741.1,9.51527,0.242
2758000,22,-55.8641,-25735.5,11.5447,0.269
2758500,21,-54.7966,-25738.1,15.5242,0.274
2759000,21,-44.7864,-25742.8,6.54341,0.278
2759500,21,-52.6792,-25744.5,11.7071,0.278
2760000,24,-31.6491,-25777.9,11.5891,0.2932
2760500,23,-36.2749,-25768.9,13.2496,0.3
2761000,22,-46.8819,-25738.2,12.286,0.277
2761500,24,-45.053,-25736.4,9.01097,0.322
2762000,24,-49.4341,-25736.6,11.7253,0.299
2762500,23,-44.1172,-25740.3,10.4687,0.312
2763000,23,-44.8943,-25735,12.8443,0.3
2763500,23,-49.5967,-25737.1,16.1593,0.272
2764000,23,-59.4866,-25724.1,16.5191,0.288
2764500,24,-58.1379,-25726.7,9.78615,0.288
2765000,25,-68.8132,-25724.2,17.4022,0.289
2765500,25,-59.6181,-25722.2,9.18827,0.28
2766000,25,-55.6657,-25729.5,12.456,0.289
2766500,23,-55.2963,-25721.1,14.0124,0.266
2767000,24,-59.0374,-25723.2,11.9336,0.27
2767500,23,-50.4215,-25720.2,10.5843,0.284
2768000,22,-51.835,-25720.5,10.1645,0.272
2768500,22,-51.0404,-25731.1,12.2346,0.292
2769000,22,-56.5946,-25733.3,19.5035,0.28
2769500,22,-47.2532,-25730.6,10.1114,0.214
2770000,23,-62.0839,-25735.5,19.1478,0.233
2770500,23,-53.3836,-25730.2,10.1225,0.26
2771000,23,-43.9264,-25729.9,6.27674,0.266
2771500,23,-49.4101,-25727.7,12.7119,0.318
2772000,23,-57.1893,-25719,15.8032,0.325
2772500,22,-51.0837,-25722.2,11.7678,0.294
2773000,22,-53.9879,-25718.2,11.217,0.299
2773500,21,-57.8609,-25718,13.7893,0.244
2774000,22,-59.0022,-25719.7,14.5595,0.273
2774500,22,-49.8924,-25716,7.01876,0.29
2775000,21,-48.2134,-25716.6,8.484,0.295
2775500,21,-52.7833,-25718.3,13.7309,0.296
2776000,21,-46.5754,-25728.6,11.7104,0.275
2776500,20,-43.7622,-25726.4,6.11011,0.23
2777000,20,-47.2152,-25723.4,9.67582,0.235
2777500,20,-50.3594,-25731.1,16.0506,0.278
2778000,20,-44.3787,-25726.9,9.28547,0.255
2778500,20,-57.0896,-25726.7,16.0713,0.27
2779000,20,-47.3138,-25730,8.54436,0.263
2779500,20,-51.1165,-25721.5,10.0792,0.256
2780000,20,-55.3623,-25728,14.9344,0.25
2780500,20,-53.7994,-25723.4,9.23889,0.218
2781000,20,-31.8446,-25765.5,11.238,0.281667
2781500,20,-27.502,-25773,5.61522,0.278
2782000,20,-51.8251,-25722.7,15.0746,0.228
2782500,21,-46.6089,-25725.6,8.89228,0.28
2783000,21,-52.2175,-25726,10.9091,0.268
2783500,21,-49.4503,-25722.6,12.2387,0.266
2784000,21,-44.2886,-25723.7,8.71372,0.304
2784500,21,-44.2926,-25730.6,11.0369,0.288
2785000,21,-47.4313,-25730.2,11.227,0.286
2785500,20,-51.8057,-25730.7,12.7195,0.268
2786000,20,-42.6442,-25735.1,7.84141,0.239
2786500,20,-45.5368,-25731.6,10.8065,0.286
2787000,20,-42.2479,-25741.5,10.1037,0.263
2787500,20,-40.6,-25742,6.40152,0.212
2788000,20,-42.0221,-25743.4,8.96627,0.23
2788500,20,-42.053,-25743.2,12.1207,0.232
2789000,21,-40.7498,-25748.6,9.86604,0.247
2789500,20,-41.4681,-25747,8.4314,0.276
2790000,20,-48.9069,-25739.1,17.1418,0.249
2790500,20,-42.593,-25741.3,9.56097,0.22
2791000,20,-35.6925,-25747.6,9.30327,0.229
2791500,20,-40.2782,-25742.7,11.1337,0.254
2792000,21,-38.4034,-25732.4,10.1342,0.252
2792500,21,-39.361,-25745.7,8.36848,0.266
2793000,23,-50.0491,-25743.6,8.49258,0.258
2793500,23,-45.9022,-25744.1,8.33249,0.26
2794000,23,-43.8206,-25742.5,8.3013,0.26
2794500,23,-44.4338,-25744.2,9.94578,0.26
2795000,22,-42.0288,-25743.2,9.10326,0.268
2795500,22,-40.4369,-25749.2,11.6439,0.298
2796000,19,-28.4173,-25779.7,10.7587,0.285333
2796500,19,-36.0099,-25767,11.9013,0.258
2797000,19,-31.403,-25763.5,9.54193,0.264
2797500,19,-34.5575,-25771.6,14.3106,0.26
2798000,19,-30.9363,-25774.8,9.67297,0.254
2798500,21,-39.9721,-25766,12.5539,0.266
2799000,21,-38.6806,-25761.3,10.6899,0.269
2799500,21,-41.7427,-25762.5,17.4001,0.282
2800000,21,-39.6133,-25761.6,14.3871,0.287
2800500,22,-38.5009,-25765.6,13.6863,0.296
2801000,22,-41.062,-25771.9,11.3337,0.296
2801500,22,-38.2262,-25774,14.4565,0.29
2802000,22,-38.3046,-25774.5,14.3465,0.294
2802500,22,-32.4921,-25766.6,8.75243,0.296
2803000,21,-34.8385,-25777.5,10.3989,0.283
2803500,20,-27.1677,-25781.9,9.75615,0.274
2804000,20,-39.1611,-25778.8,15.024,0.281
2804500,20,-32.7593,-25767.9,10.8686,0.272
2805000,20,-35.6414,-25770.4,11.5098,0.273
2805500,19,-37.8955,-25768.9,14.9662,0.238
2806000,21,-42.1471,-25757.1,8.64603,0.273727
2806500,20,-44.942,-25744.2,11.613,0.262
2807000,19,-45.7269,-25749.1,10.1788,0.256
2807500,19,-42.9233,-25744.7,7.30356,0.254
2808000,19,-43.2367,-25742.5,7.06174,0.245
2808500,19,-39.2326,-25739.6,6.05184,0.262
2809000,17,-15.6704,-25886.3,7.38828,0.261844
2809500,17,-16.223,-25882.7,8.85759,0.262
2810000,17,-16.5761,-25886.9,10.5047,0.271
2810500,16,-15.2978,-25890.1,8.16513,0.304
2811000,19,-44.2249,-25742.8,8.84394,0.252333
2811500,19,-47.6484,-25736,5.87845,0.248
2812000,19,-44.7422,-25736.9,8.14756,0.212
2812500,19,-40.9075,-25736.7,9.23267,0.258
2813000,19,-40.0253,-25749.1,10.4445,0.259
2813500,19,-41.25,-25743.3,12.8623,0.258
2814000,19,-43.7342,-25738.6,10.2457,0.271
2814500,19,-45.0999,-25733.8,10.7173,0.264
2815000,19,-40.0345,-25735.4,7.75883,0.258
2815500,19,-43.2174,-25740.4,13.0768,0.222
2816000,19,-37.2183,-25734.3,9.70464,0.247
2816500,19,-38.3737,-25741.8,8.19922,0.29
2817000,19,-32.7724,-25747.7,7.3057,0.272
2817500,19,-35.6133,-25748.7,11.4602,0.244
2818000,19,-34.0532,-25748.1,9.61992,0.244
2818500,19,-36.2408,-25746.4,8.83864,0.256
2819000,19,-39.2241,-25739.7,9.84312,0.269
2819500,19,-42.557,-25744.3,11.5614,0.26
2820000,19,-42.8799,-25750,11.3423,0.257
2820500,19,-45.7718,-25749,13.1777,0.252
2821000,19,-45.0677,-25749.2,11.5599,0.255
2821500,20,-43.5583,-25754,7.95274,0.27
2822000,20,-32.2038,-25760.7,9.21253,0.289059
2822500,21,-29.2161,-25774.9,9.83156,0.266
2823000,21,-28.4718,-25773.8,10.2389,0.292
2823500,21,-28.618,-25769,8.45927,0.272
2824000,21,-36.0962,-25770.8,14.9644,0.286
2824500,22,-33.9502,-25763.9,10.0891,0.302
2825000,22,-39.0188,-25769.9,10.1156,0.29
2825500,22,-38.7003,-25775.7,13.9535,0.332
2826000,19,-38.3419,-25756.4,9.91561,0.2832
2826500,19,-41.3615,-25751.4,13.494,0.26
2827000,22,-40.0425,-25773.3,13.4647,0.304
2827500,23,-36.7706,-25776.8,12.6905,0.29
2828000,22,-35.7706,-25770.2,12.659,0.293
2828500,23,-38.0661,-25764,13.6697,0.34
2829000,23,-34.1013,-25754.1,10.0692,0.31
2829500,23,-36.3316,-25759.5,15.1048,0.35
2830000,20,-41.1589,-25755.5,10.9287,0.261
2830500,20,-50.7893,-25750.6,12.6639,0.282
2831000,20,-46.3261,-25748,8.1584,0.283
2831500,21,-55.8085,-25749.9,12.8305,0.28
2832000,21,-50.7861,-25749.2,13.965,0.29
2832500,22,-46.5837,-25745.7,10.1495,0.278
2833000,22,-49.582,-25744.7,12.7499,0.296
2833500,22,-39.1028,-25748.2,7.82815,0.304
2834000,19,-30.3746,-25764.7,7.34505,0.2836
2834500,19,-37.7903,-25768.6,13.7268,0.266
2835000,19,-38.5228,-25764.1,11.1643,0.262
2835500,19,-29.9071,-25756.4,7.32517,0.292
2836000,19,-30.2282,-25762.6,9.08085,0.275
2836500,19,-28.2724,-25762.1,10.0317,0.288
2837000,20,-51.3325,-25731.3,14.7598,0.2815
2837500,19,-41.0145,-25735.2,6.61898,0.266
2838000,20,-31.0243,-25761.4,9.94604,0.276
2838500,22,-33.2201,-25759,11.0561,0.298
2839000,22,-31.0213,-25756.6,8.64718,0.301
2839500,22,-32.5898,-25754,8.96763,0.326
2840000,20,-31.7504,-25751.9,6.72015,0.318
2840500,20,-31.633,-25765,5.54862,0.296
2841000,21,-30.5179,-25762,7.3561,0.295
2841500,21,-26.6567,-25765.3,5.45428,0.278
2842000,21,-39.9603,-25758.2,14.1296,0.284
2842500,21,-36.0828,-25765.9,10.0123,0.274
2843000,20,-41.9593,-25741.1,11.2974,0.259833
2843500,20,-39.9421,-25744.7,10.5182,0.25
2844000,20,-35.4482,-25754.2,9.05257,0.256
2844500,20,-34.8313,-25753.2,8.99076,0.252
2845000,19,-38.8801,-25750.9,11.3838,0.256
2845500,19,-41.6233,-25759.4,13.9094,0.24
2846000,19,-45.4962,-25746.6,10.1924,0.235
2846500,19,-39.3057,-25748,10.9042,0.232
2847000,19,-34.7734,-25742.7,7.26829,0.236
2847500,19,-41.3085,-25753.9,12.3661,0.252
2848000,19,-37.5181,-25762.7,10.5303,0.2775
2848500,19,-38.0601,-25765,11.9286,0.258
2849000,19,-35.3318,-25762.5,10.6796,0.253
2849500,19,-30.6019,-25766.5,9.92646,0.27
2850000,19,-32.713,-25774.9,14.0533,0.297
2850500,19,-26.1619,-25779,7.42469,0.292
2851000,19,-31.1853,-25783.6,13.4594,0.272
2851500,19,-29.6532,-25777.6,9.36918,0.264
2852000,15,-13.6023,-25895.9,8.07151,0.278714
2852500,15,-13.7652,-25890.1,8.27153,0.222
2853000,15,-15.0828,-25892,8.76749,0.238
2853500,16,-15.4381,-25894,9.06874,0.324
2854000,16,-11.6599,-25892.2,5.7306,0.302
2854500,17,-13.008,-25899.3,7.5844,0.27
2855000,19,-32.5842,-25787.6,9.55714,0.268
2855500,19,-32.1195,-25773.4,8.00065,0.284
2856000,19,-34.3298,-25776.3,11.2192,0.275
2856500,20,-27.9454,-25781.3,9.59053,0.286
2857000,20,-36.1841,-25754,10.7803,0.2563
2857500,20,-39.1453,-25747.2,10.9568,0.256
2858000,20,-36.2364,-25740.8,8.6826,0.272
2858500,20,-39.3,-25734.7,9.44463,0.286
2859000,20,-44.9764,-25728,12.1468,0.28
2859500,20,-42.232,-25738.8,8.50249,0.222
2860000,20,-42.9565,-25734.7,7.7012,0.232
2860500,20,-37.1017,-25746.3,7.73303,0.252
2861000,20,-39.1708,-25742,10.6297,0.256
2861500,20,-33.2571,-25736.8,7.43807,0.238
2862000,19,-33.6305,-25753.2,7.79665,0.244
2862500,19,-36.9852,-25758.7,10.8566,0.228
2863000,19,-41.7418,-25747.9,10.3164,0.243
2863500,19,-38.6573,-25742.9,6.37641,0.242
2864000,19,-42.3604,-25747.2,10.316,0.244
2864500,19,-39.2286,-25752.2,8.9524,0.246
2865000,19,-40.1945,-25747.9,10.4163,0.245
2865500,19,-37.83,-25744.1,10.9926,0.29
2866000,19,-40.356,-25743,14.0889,0.274
2866500,19,-34.749,-25753.8,9.00545,0.234
2867000,19,-37.1077,-25748.9,10.0574,0.258
2867500,19,-42.8403,-25746.5,13.8038,0.238
2868000,19,-40.0732,-25747.4,10.694,0.245
2868500,19,-42.0087,-25754.2,12.6818,0.238
2869000,19,-33.6276,-25757.9,10.3973,0.24
2869500,19,-33.7198,-25758.8,9.86513,0.23
2870000,19,-30.4616,-25759.3,7.98705,0.238
2870500,19,-32.0591,-25752,8.42875,0.24
2871000,19,-39.3591,-25747.1,12.2762,0.224
2871500,19,-36.318,-25741.5,9.62742,0.25
2872000,19,-37.2985,-25732.7,9.35888,0.259
2872500,19,-37.3686,-25736.3,10.292,0.274
2873000,20,-41.026,-25734.8,10.6104,0.285
2873500,20,-50.7765,-25741.6,14.2838,0.252
2874000,20,-40.9874,-25738.6,9.04617,0.251
2874500,21,-43.1494,-25750,10.1522,0.242
2875000,20,-44.137,-25728.4,10.7633,0.251
2875500,20,-42.1359,-25732.2,7.92283,0.296
2876000,19,-40.0029,-25734.4,9.72448,0.269
2876500,19,-42.8371,-25733.7,9.9306,0.258
2877000,19,-43.2986,-25732,9.76558,0.266
2877500,19,-39.0323,-25730.4,9.11038,0.276
2878000,16,-17.7134,-25893.4,8.17533,0.267917
2878500,16,-19.6518,-25893.9,9.55174,0.258
2879000,16,-17.799,-25890.8,5.93309,0.271
2879500,17,-18.297,-25889.7,8.00706,0.266
2880000,20,-45.5732,-25734.2,12.8278,0.261
2880500,20,-45.0213,-25741.1,12.0345,0.258
2881000,20,-43.2533,-25742,8.82119,0.263
2881500,20,-42.8996,-25738.1,10.6833,0.272
2882000,20,-42.7007,-25734,8.95585,0.261
2882500,20,-43.0689,-25738.8,10.6406,0.286
2883000,20,-40.8514,-25731.9,7.74935,0.271
2883500,20,-46.6054,-25732.1,12.3848,0.256
2884000,19,-46.34,-25736.4,7.36163,0.255
2884500,19,-46.4681,-25749.8,13.5833,0.276
2885000,19,-43.531,-25738.4,7.31617,0.268
2885500,19,-48.3937,-25733.1,9.64805,0.228
2886000,19,-41.2792,-25751.9,8.34394,0.256
2886500,19,-38.4886,-25758.6,6.28544,0.256
2887000,19,-39.4229,-25745.1,6.97833,0.274
2887500,19,-48.6575,-25741.4,10.9146,0.252
2888000,19,-43.7518,-25746.9,8.51574,0.27
2888500,19,-45.8755,-25748.2,12.5061,0.26
2889000,19,-44.1716,-25739.6,10.0652,0.266
2889500,19,-41.885,-25739.6,8.71783,0.218
2890000,20,-43.6797,-25747.5,9.24791,0.239
2890500,20,-46.2602,-25750.9,7.96287,0.284
2891000,20,-45.8574,-25756.5,11.2988,0.281
2891500,20,-45.6894,-25741.2,8.61332,0.274
2892000,19,-40.0159,-25743.3,7.34359,0.255
2892500,19,-48.0027,-25741.6,13.1699,0.248
2893000,19,-40.6928,-25741.5,8.17352,0.24
2893500,19,-47.0049,-25741.4,11.3932,0.252
2894000,19,-46.8184,-25730.6,8.16039,0.253
2894500,19,-47.7731,-25734.5,11.3481,0.222
2895000,19,-41.3668,-25738.2,8.07525,0.227
2895500,19,-41.7396,-25744.1,9.8213,0.24
2896000,19,-44.2898,-25737.6,11.5602,0.233
2896500,19,-39.5659,-25738.7,6.17527,0.234
2897000,17,-25.9488,-25870.6,10.5843,0.268167
2897500,18,-25.5925,-25871.2,11.2091,0.292
2898000,18,-23.7834,-25874.8,7.47665,0.289
2898500,16,-28.1653,-25875.8,8.20631,0.312
2899000,16,-28.4311,-25884.7,7.78447,0.29
2899500,15,-24.6848,-25885.9,5.79151,0.248
2900000,19,-42.4932,-25776.3,11.9233,0.283045
2900500,19,-33.5373,-25770.1,10.4529,0.238
2901000,19,-27.2199,-25772.2,7.03332,0.256
2901500,19,-30.5909,-25766,8.87859,0.25
2902000,19,-30.9786,-25773.1,11.2667,0.252
2902500,19,-30.7637,-25763.2,7.62977,0.294
2903000,20,-35.1217,-25759.6,9.77852,0.264
2903500,20,-37.2522,-25736.5,9.97841,0.258
2904000,21,-41.0266,-25739.3,13.1579,0.26
2904500,20,-36.485,-25744.7,8.3263,0.228
2905000,15,-20.4756,-25886.6,7.6521,0.258667
2905500,15,-17.4031,-25884.8,5.35809,0.24
2906000,15,-22.0458,-25894.4,9.78252,0.25
2906500,15,-21.0644,-25889,9.48503,0.236
2907000,15,-22.9844,-25876.2,6.83025,0.252
2907500,15,-24.5639,-25878.1,6.40871,0.28
2908000,19,-23.1659,-25786.7,10.3254,0.271667
2908500,19,-21.7559,-25784.8,10.0377,0.296
2909000,19,-23.5642,-25783.7,11.8219,0.29
2909500,20,-29.8159,-25776.9,13.8431,0.296
2910000,20,-31.4339,-25776.2,12.6001,0.306
2910500,21,-31.378,-25779.6,15.7801,0.294
2911000,21,-26.7055,-25772.1,6.55857,0.295
2911500,20,-32.9581,-25765.9,10.5397,0.3
2912000,20,-28.8342,-25764.6,6.64129,0.297
2912500,21,-33.9138,-25764.8,12.547,0.306
2913000,19,-27.0408,-25754.9,7.39427,0.304
2913500,20,-34.5967,-25766.1,9.78493,0.282
2914000,19,-28.4947,-25776.4,8.51136,0.291
2914500,19,-29.5813,-25770.8,9.75134,0.27
