Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
7069	1	-651.5636	-651.3938	-0.1697872	0.626691	0.680659	0.710634	0.771831	0.937231	1.06277	0.09318439	0.939083	1.06487	0.668663	0.726245	1.176224e-06	1.17622e-06	1.17622e-06	0.328688	0.100518	0.446447	0.124348	0.601433	0.720162	2.79424	3.34585	0.354235	1.64577	1.138639	0.46394	2.15545	1.69784	2.03301	0.000352243	0.0193664
7070	0	-617.3866	-643.7076	26.32094	9.51484e-05	0.785084	0.000264917	2.18587	0.528506	1.47149	0.7590777	0.599302	1.66861	0.000180033	1.48548	0.0002553403	0.00025534	0.00025534	0.535269	0.050021	0.0456583	0.369052	1.81119e-06	0.819917	1.84377e-06	0.834665	0.991086	1.00891	0.01321581	0.991126	1.00895	1.82748e-06	0.827291	0.000900332	0.012229
7071	1	-650.8995	-649.5593	-1.340253	0.634919	0.676986	0.719965	0.767665	0.937231	1.06277	0.09318439	0.939083	1.06487	0.677442	0.722325	5.403811e-06	5.40381e-06	5.40381e-06	0.207583	0.674031	0.0536974	0.0646889	0.605153	0.718715	2.81153	3.33913	0.354235	1.64577	1.138639	0.46394	2.15545	1.70834	2.02892	0.00148562	0.020289
7072	0	-620.0503	-645.6716	25.62122	8.75446e-07	0.786603	2.42097e-06	2.17528	0.53115	1.46885	0.7540453	0.601339	1.66295	1.64821e-06	1.48094	0.0001493556	0.000149356	0.000149356	0.156249	0.0146015	0.0471893	0.78196	0.00195291	0.823171	0.00197245	0.831411	0.99502	1.00498	0.007383831	0.995032	1.00499	0.00196268	0.827291	0.000900332	0.00955352
7073	1	-650.4986	-649.7932	-0.7054244	0.621023	0.678805	0.700654	0.765846	0.93975	1.06025	0.08943573	0.94146	1.06218	0.660838	0.722325	5.403811e-06	5.40381e-06	5.40381e-06	0.133556	0.725791	0.0637971	0.0768559	0.616888	0.717523	2.85938	3.32585	0.354913	1.64509	1.136914	0.46448	2.15295	1.73814	2.02168	0.00287526	0.0178069
7074	0	-621.4524	-644.7666	23.31423	0.000908786	0.788502	0.00250493	2.17339	0.532432	1.46757	0.7516101	0.602328	1.66023	0.00170686	1.48094	0.0006119703	0.00061197	0.00061197	0.244731	0.0130703	0.0422407	0.699958	6.66478e-06	0.818886	6.72615e-06	0.826426	0.995417	1.00458	0.006794787	0.995427	1.00459	6.69546e-06	0.822656	0.00326665	0.00860157
7075	1	-651.8078	-654.4024	2.594636	0.614064	0.680009	0.688048	0.761938	0.943182	1.05682	0.08432948	0.944708	1.05853	0.651056	0.720973	6.592162e-06	6.59216e-06	6.59216e-06	0.270661	0.201426	0.246529	0.281384	0.616888	0.717523	2.85938	3.32585	0.354913	1.64509	1.136914	0.46448	2.15295	1.73814	2.02168	0.00442694	0.0104319
7076	0	-627.1244	-647.3484	20.22404	0.000152955	0.783678	0.000425135	2.17821	0.529175	1.47083	0.7578026	0.599817	1.66717	0.000289045	1.48094	0.002689593	0.00268959	0.00268959	0.735495	0.0392805	0.126947	0.0982782	0.00148009	0.819501	0.00149372	0.827047	0.995417	1.00458	0.006794787	0.995427	1.00459	0.00148691	0.823274	0.000550707	0.00826502
7077	1	-652.2268	-656.0478	3.82093	0.606808	0.684682	0.679917	0.767174	0.943182	1.05682	0.08432948	0.944708	1.05853	0.643363	0.725928	1.417626e-05	1.41763e-05	1.41763e-05	0.0292363	0.772184	0.0903435	0.108237	0.616888	0.717523	2.85938	3.32585	0.354913	1.64509	1.136914	0.46448	2.15295	1.73814	2.02168	0.00224797	0.0104319
7078	0	-632.1006	-647.6869	15.58629	0.00305777	0.793731	0.00849899	2.20615	0.529175	1.47083	0.7578026	0.599817	1.66717	0.00577838	1.49994	0.002689593	0.00268959	0.00268959	0.56106	0.0426271	0.137762	0.258551	0.00705317	0.829941	0.00712531	0.838429	0.994912	1.00509	0.007543225	0.994925	1.0051	0.00708924	0.834185	0.000994586	0.00791606
7079	1	-650.1606	-655.837	5.676412	0.608402	0.686481	0.678323	0.765375	0.94566	1.05434	0.08064436	0.947059	1.0559	0.643363	0.725928	4.3778e-06	4.3778e-06	4.3778e-06	0.309861	0.548964	0.0642273	0.076948	0.613661	0.726693	2.84443	3.36835	0.354913	1.64509	1.136914	0.46448	2.15295	1.72904	2.04752	0.00248511	0.00690338
7080	0	-632.7298	-647.6466	14.91674	0.00593588	0.801019	0.0164986	2.22641	0.529175	1.47083	0.7578026	0.599817	1.66717	0.0112172	1.51371	0.002689593	0.00268959	0.00268959	0.635918	0.0651355	0.156143	0.142804	0.00705317	0.827522	0.00712531	0.835985	0.994912	1.00509	0.007543225	0.994925	1.0051	0.00708924	0.831754	0.000994586	0.00791606
7081	1	-648.4491	-654.9629	6.513804	0.610818	0.691905	0.681017	0.771422	0.94566	1.05434	0.08064436	0.947059	1.0559	0.645918	0.731664	4.3778e-06	4.3778e-06	4.3778e-06	0.58925	0.307259	0.0560093	0.0474818	0.628482	0.726946	2.87853	3.32951	0.358414	1.64159	1.128059	0.467263	2.14012	1.75351	2.02823	0.00320334	0.00469389
7082	0	-617.7766	-645.2057	27.42909	1.02082e-05	0.796132	2.87012e-05	2.23839	0.524716	1.47528	0.7663184	0.596382	1.67678	1.94547e-05	1.51726	8.627927e-05	8.62793e-05	8.62793e-05	0.519225	0.0687433	0.261318	0.150714	4.85675e-05	0.823113	4.90642e-05	0.831531	0.994912	1.00509	0.007543225	0.994925	1.0051	4.88158e-05	0.827322	0.000994586	0.00840633
7083	1	-650.0751	-652.3602	2.285115	0.615466	0.686974	0.686199	0.765925	0.94566	1.05434	0.08064436	0.947059	1.0559	0.650832	0.72645	9.16008e-06	9.16008e-06	9.16008e-06	0.607174	0.286187	0.0577129	0.0489261	0.624547	0.726318	2.88246	3.35216	0.356171	1.64383	1.133726	0.46548	2.14832	1.75351	2.03924	0.00320334	0.0121801
7084	0	-620.6675	-647.2365	26.569	1.08707e-06	0.790791	3.0564e-06	2.22337	0.524716	1.47528	0.7663184	0.596382	1.67678	2.07173e-06	1.50708	0.0019396	0.0019396	0.0019396	0.0955097	0.129328	0.491621	0.283541	0.000653297	0.819004	0.000666566	0.835639	0.989946	1.01005	0.01490619	0.989996	1.0101	0.000659931	0.827322	0.000994586	0.00742407
7085	1	-647.9981	-651.2326	3.234542	0.613979	0.690129	0.684541	0.769443	0.94566	1.05434	0.08064436	0.947059	1.0559	0.64926	0.729786	7.129552e-08	7.12955e-08	7.12955e-08	0.220448	0.492099	0.155569	0.131884	0.624547	0.726318	2.88246	3.35216	0.356171	1.64383	1.133726	0.46548	2.14832	1.75351	2.03924	0.0042154	0.00948525
7086	0	-622.5577	-646.2379	23.68017	1.08457e-06	0.782389	3.05889e-06	2.20662	0.523511	1.47649	0.7686293	0.595453	1.67939	2.07173e-06	1.4945	0.003815869	0.00381587	0.00381587	0.243656	0.128351	0.487907	0.140086	0.000654932	0.818718	0.000664931	0.831217	0.992424	1.00758	0.01123179	0.992453	1.0076	0.000659931	0.824968	0.000994586	0.0107082
7087	1	-645.3415	-648.9968	3.65528	0.623639	0.689059	0.695311	0.76825	0.94566	1.05434	0.08064436	0.947059	1.0559	0.659475	0.728654	4.430358e-08	4.43036e-08	4.43036e-08	0.223146	0.666908	0.0595028	0.0504435	0.622073	0.723526	2.88452	3.35496	0.354802	1.6452	1.137198	0.464391	2.15336	1.7533	2.03924	0.0010562	0.0118611
7088	0	-622.9046	-646.2304	23.3259	1.26851e-05	0.781733	3.59984e-05	2.21844	0.521126	1.47887	0.7732103	0.593616	1.68459	2.43418e-05	1.50009	7.028675e-05	7.02867e-05	7.02867e-05	0.225249	0.194199	0.451049	0.129503	0.000633853	0.814775	0.000653088	0.8395	0.985054	1.01495	0.02216088	0.985164	1.01506	0.00064347	0.827137	0.00407309	0.00761122
7089	1	-649.0839	-652.6415	3.557546	0.635223	0.68945	0.708226	0.768685	0.94566	1.05434	0.08064436	0.947059	1.0559	0.671724	0.729068	7.026087e-06	7.02609e-06	7.02609e-06	0.11965	0.804167	0.0319052	0.044278	0.61585	0.720839	2.8686	3.35764	0.353484	1.64652	1.14055	0.463342	2.15823	1.74223	2.03924	0.00119037	0.0118611
7090	0	-622.0632	-649.544	27.48081	6.16183e-06	0.786361	1.74863e-05	2.23157	0.521126	1.47887	0.7732103	0.593616	1.68459	1.18241e-05	1.50897	5.320944e-05	5.32094e-05	5.32094e-05	0.231627	0.199697	0.46382	0.104856	0.000416429	0.810453	0.000427459	0.83192	0.986929	1.01307	0.01937995	0.987013	1.01316	0.000421944	0.821187	0.00119401	0.00516486
7091	1	-646.9134	-649.6439	2.730445	0.621721	0.693279	0.693172	0.772954	0.94566	1.05434	0.08064436	0.947059	1.0559	0.657446	0.733117	1.682284e-06	1.68228e-06	1.68228e-06	0.417062	0.532492	0.0211265	0.0293194	0.608785	0.725011	2.81588	3.35347	0.35553	1.64447	1.13535	0.46497	2.15068	1.71233	2.03924	0.00225166	0.0123506
7092	0	-616.4845	-646.0581	29.57358	1.06454e-06	0.786361	3.02101e-06	2.23157	0.521126	1.47887	0.7732103	0.593616	1.68459	2.04278e-06	1.50897	7.484674e-05	7.48467e-05	7.48467e-05	0.324481	0.175565	0.407769	0.0921847	9.11906e-05	0.812258	9.3606e-05	0.833773	0.986929	1.01307	0.01937995	0.987013	1.01316	9.23983e-05	0.823015	0.000624515	0.00781003
7093	1	-648.9458	-651.6579	2.712158	0.621085	0.692934	0.692464	0.77257	0.94566	1.05434	0.08064436	0.947059	1.0559	0.656774	0.732752	9.351389e-06	9.35139e-06	9.35139e-06	0.417062	0.532492	0.0211265	0.0293194	0.617254	0.724531	2.85735	3.35395	0.355295	1.64471	1.135947	0.464783	2.15154	1.7373	2.03924	0.00225166	0.0123506
7094	0	-617.1325	-645.425	28.29242	1.0659e-06	0.784804	3.01965e-06	2.22331	0.521791	1.47821	0.7719308	0.594129	1.68314	2.04278e-06	1.50406	0.0007885531	0.000788553	0.000788553	0.227388	0.123031	0.285754	0.363827	7.37777e-05	0.81379	7.57319e-05	0.835345	0.986929	1.01307	0.01937995	0.987013	1.01316	7.47548e-05	0.824567	0.00209187	0.00828993
7095	1	-647.5461	-651.2156	3.669478	0.648959	0.687753	0.723541	0.766794	0.94566	1.05434	0.08064436	0.947059	1.0559	0.68625	0.727273	1.872186e-06	1.87219e-06	1.87219e-06	0.42116	0.400925	0.0745101	0.103405	0.634382	0.720431	2.93651	3.33483	0.355307	1.64469	1.135915	0.464793	2.1515	1.78545	2.02763	0.000453962	0.0123506
7096	0	-620.9344	-643.7976	22.86319	1.8973e-05	0.783162	5.39021e-05	2.22495	0.520699	1.4793	0.7740312	0.593288	1.68552	3.64375e-05	1.50406	0.0001794235	0.000179424	0.000179424	0.312964	0.169333	0.401487	0.116216	0.000345374	0.818315	0.000355829	0.843088	0.985089	1.01491	0.02210857	0.985199	1.01502	0.000350601	0.830702	0.00209187	0.0106537
7097	1	-645.737	-649.7273	3.990363	0.64014	0.688751	0.713709	0.767906	0.94566	1.05434	0.08064436	0.947059	1.0559	0.676925	0.728328	2.979648e-07	2.97965e-07	2.97965e-07	0.266011	0.621616	0.0470616	0.0653121	0.634382	0.720431	2.93651	3.33483	0.355307	1.64469	1.135915	0.464793	2.1515	1.78545	2.02763	0.00114993	0.0111074
7098	0	-620.2189	-643.1361	22.91727	0.00266856	0.783162	0.00758134	2.22495	0.520699	1.4793	0.7740312	0.593288	1.68552	0.00512495	1.50406	0.0001794235	0.000179424	0.000179424	0.337995	0.0745659	0.0651621	0.522277	3.65469e-06	0.817039	3.77304e-06	0.843497	0.984067	1.01593	0.02362462	0.984192	1.01606	3.71387e-06	0.830268	0.000941172	0.0109957
7099	1	-648.3544	-649.2956	0.941257	0.619174	0.674848	0.71731	0.781809	0.926571	1.07343	0.1090624	0.929079	1.07633	0.668242	0.728328	5.022823e-07	5.02282e-07	5.02282e-07	0.948171	0.02535	0.0110893	0.0153898	0.630182	0.70427	2.97339	3.32295	0.349755	1.65025	1.15009	0.46037	2.17216	1.80178	2.01361	0.00656119	0.0110074
7100	0	-618.8319	-644.8139	25.98201	8.38172e-07	0.783263	2.38124e-06	2.22524	0.520699	1.4793	0.7740312	0.593288	1.68552	1.6097e-06	1.50425	0.001871248	0.00187125	0.00187125	0.337995	0.0745659	0.0651621	0.522277	0.000158959	0.819713	0.000164106	0.846258	0.984067	1.01593	0.02362462	0.984192	1.01606	0.000161533	0.832985	0.00142748	0.0109957
7101	1	-650.1807	-653.6899	3.509154	0.612575	0.674848	0.709666	0.781809	0.926571	1.07343	0.1090624	0.929079	1.07633	0.66112	0.728328	1.008887e-05	1.00889e-05	1.00889e-05	0.948171	0.02535	0.0110893	0.0153898	0.616832	0.705807	2.9104	3.33021	0.349755	1.65025	1.15009	0.46037	2.17216	1.76361	2.01801	0.00203914	0.0110074
7102	0	-618.1269	-644.8928	26.76591	8.40474e-07	0.785415	2.37894e-06	2.22309	0.522129	1.47787	0.7712809	0.594389	1.6824	1.6097e-06	1.50425	0.000636225	0.000636225	0.000636225	0.337995	0.0745659	0.0651621	0.522277	0.000157526	0.814566	0.00016554	0.856005	0.975195	1.0248	0.03678319	0.975495	1.02512	0.000161533	0.835285	0.00142748	0.0108005
7103	1	-651.2268	-659.1052	7.878368	0.606671	0.674848	0.702826	0.781809	0.926571	1.07343	0.1090624	0.929079	1.07633	0.654749	0.728328	5.726845e-06	5.72685e-06	5.72685e-06	0.805338	0.0778514	0.0695473	0.047263	0.61689	0.704357	2.91034	3.32299	0.349787	1.65021	1.150005	0.460397	2.17204	1.76361	2.01367	0.00190925	0.00339457
7104	0	-624.4782	-643.8603	19.38206	0.00200096	0.789484	0.00566365	2.23461	0.522129	1.47787	0.7712809	0.594389	1.6824	0.0038323	1.51205	0.001377767	0.00137777	0.00137777	0.262262	0.0578583	0.171441	0.508439	8.02688e-05	0.823472	8.43522e-05	0.865363	0.975195	1.0248	0.03678319	0.975495	1.02512	8.23105e-05	0.844418	0.00142748	0.0105335
7105	1	-657.7652	-665.7084	7.943215	0.606671	0.674848	0.702826	0.781809	0.926571	1.07343	0.1090624	0.929079	1.07633	0.654749	0.728328	3.156025e-05	3.15602e-05	3.15602e-05	0.805338	0.0778514	0.0695473	0.047263	0.619151	0.709186	2.85784	3.27342	0.356142	1.64386	1.1338	0.465457	2.14843	1.7385	1.9913	0.00193758	0.00331953
7106	0	-620.8645	-646.2607	25.39619	3.26664e-06	0.789484	9.24612e-06	2.23461	0.522129	1.47787	0.7712809	0.594389	1.6824	6.25638e-06	1.51205	0.002908932	0.00290893	0.00290893	0.232852	0.0550617	0.228224	0.483863	2.83097e-05	0.820793	2.97498e-05	0.862548	0.975195	1.0248	0.03678319	0.975495	1.02512	2.90297e-05	0.841671	0.00451457	0.00849139
7107	1	-648.2321	-655.1727	6.940549	0.608409	0.670029	0.714284	0.786627	0.919955	1.08004	0.1189287	0.922917	1.08352	0.661347	0.728328	1.334437e-06	1.33444e-06	1.33444e-06	0.805338	0.0778514	0.0695473	0.047263	0.619151	0.699481	2.85784	3.22862	0.356142	1.64386	1.1338	0.465457	2.14843	1.7385	1.96405	0.00268076	0.00436611
7108	0	-621.6089	-647.3392	25.7303	8.19934e-07	0.783764	2.31371e-06	2.21164	0.523311	1.47669	0.7690128	0.595299	1.67983	1.56682e-06	1.4977	0.0009821235	0.000982123	0.000982123	0.0231782	0.0701108	0.290601	0.61611	0.00093092	0.822191	0.000979861	0.865416	0.974387	1.02561	0.03798273	0.974706	1.02595	0.000955391	0.843804	0.0021128	0.00849139
7109	1	-652.241	-657.7259	5.484941	0.594325	0.674573	0.705045	0.800243	0.91479	1.08521	0.1266402	0.918129	1.08917	0.649685	0.737408	1.334437e-06	1.33444e-06	1.33444e-06	0.232293	0.307031	0.274281	0.186396	0.618199	0.69895	2.85879	3.23222	0.355594	1.64441	1.135188	0.465021	2.15044	1.7385	1.96559	0.00558035	0.00403526
7110	0	-622.9132	-645.4116	22.49845	0.000973988	0.77275	0.00274608	2.1787	0.523641	1.47636	0.7683798	0.595553	1.67911	0.00186003	1.47572	0.001032073	0.00103207	0.00103207	0.0231782	0.0701108	0.290601	0.61611	2.00204e-05	0.8057	2.10729e-05	0.848059	0.974387	1.02561	0.03798273	0.974706	1.02595	2.05466e-05	0.82688	0.0021128	0.00849139
7111	1	-649.146	-651.7997	2.653681	0.605489	0.67179	0.723773	0.803026	0.911016	1.08898	0.1322782	0.914644	1.09332	0.664631	0.737408	6.010095e-07	6.0101e-07	6.0101e-07	0.125407	0.625888	0.148076	0.100629	0.620143	0.70437	2.85685	3.24486	0.356712	1.64329	1.132356	0.46591	2.14634	1.7385	1.97462	0.00558035	0.00901286
7112	0	-621.7656	-646.0091	24.24356	0.0010391	0.771111	0.00292966	2.17408	0.523641	1.47636	0.7683798	0.595553	1.67911	0.00198438	1.4726	0.0003739426	0.000373943	0.000373943	0.0231782	0.0701108	0.290601	0.61611	2.00204e-05	0.802387	2.10729e-05	0.844571	0.974387	1.02561	0.03798273	0.974706	1.02595	2.05466e-05	0.823479	0.000478529	0.00757704
7113	1	-652.1294	-656.7854	4.655982	0.613631	0.67179	0.733504	0.803026	0.911016	1.08898	0.1322782	0.914644	1.09332	0.673567	0.737408	5.834277e-06	5.83428e-06	5.83428e-06	0.140554	0.580703	0.16596	0.112783	0.596365	0.700029	2.76804	3.24921	0.354514	1.64549	1.137929	0.464162	2.15442	1.6822	1.97462	0.00192918	0.00911663
7114	0	-624.5157	-645.5126	20.9969	0.000923512	0.775683	0.00259657	2.18093	0.524711	1.47529	0.7663283	0.596378	1.67679	0.00176004	1.4783	0.0004422703	0.00044227	0.00044227	0.0204705	0.530394	0.256652	0.192484	9.00483e-05	0.802387	9.47824e-05	0.844571	0.974387	1.02561	0.03798273	0.974706	1.02595	9.24153e-05	0.823479	0.00252814	0.00877089
7115	1	-652.1002	-656.2869	4.186648	0.615943	0.67464	0.736268	0.806432	0.911016	1.08898	0.1322782	0.914644	1.09332	0.676105	0.740536	1.303393e-06	1.30339e-06	1.30339e-06	0.111887	0.462265	0.132111	0.293737	0.592249	0.708739	2.74894	3.28963	0.354514	1.64549	1.137929	0.464162	2.15442	1.67059	1.99919	0.00192918	0.00993174
7116	0	-617.9491	-644.224	26.2749	1.68397e-06	0.775683	4.73468e-06	2.18093	0.524711	1.47529	0.7663283	0.596378	1.67679	3.20932e-06	1.4783	0.0004422703	0.00044227	0.00044227	0.339457	0.443109	0.140342	0.0770911	8.96071e-05	0.807203	9.26092e-05	0.834247	0.983524	1.01648	0.02442918	0.983658	1.01661	9.11082e-05	0.820725	0.0036682	0.00953273
7117	1	-649.8087	-651.9701	2.161419	0.60696	0.671172	0.725531	0.802287	0.911016	1.08898	0.1322782	0.914644	1.09332	0.666246	0.73673	2.549282e-06	2.54928e-06	2.54928e-06	0.178179	0.463351	0.108546	0.249923	0.590481	0.703558	2.75893	3.28726	0.352588	1.64741	1.142835	0.462629	2.16156	1.6747	1.99541	0.000226406	0.0152535
7118	0	-623.2231	-645.5272	22.30407	0.000185751	0.778695	0.000522263	2.1894	0.524711	1.47529	0.7663283	0.596378	1.67679	0.000354007	1.48405	0.0004422703	0.00044227	0.00044227	0.339457	0.443109	0.140342	0.0770911	0.000483852	0.810065	0.000501363	0.839381	0.982227	1.01777	0.0263533	0.982382	1.01793	0.000492608	0.824723	0.00080295	0.00807373
7119	1	-650.2911	-652.0571	1.765969	0.603065	0.675604	0.720875	0.807584	0.911016	1.08898	0.1322782	0.914644	1.09332	0.66197	0.741594	1.745638e-06	1.74564e-06	1.74564e-06	0.178179	0.463351	0.108546	0.249923	0.597994	0.705844	2.79403	3.29794	0.352588	1.64741	1.142835	0.462629	2.16156	1.69601	2.00189	0.0026106	0.0135448
7120	0	-618.5929	-645.2419	26.64903	2.13921e-06	0.769352	6.01466e-06	2.16312	0.524711	1.47529	0.7663283	0.596378	1.67679	4.07693e-06	1.46624	0.0005889045	0.000588904	0.000588904	0.327143	0.463311	0.135251	0.0742945	0.000194322	0.798951	0.000202444	0.832341	0.979531	1.02047	0.0303511	0.979737	1.02068	0.000198383	0.815646	0.00199222	0.00859558
7121	1	-648.9809	-653.8421	4.861156	0.587766	0.671357	0.710749	0.811831	0.905289	1.09471	0.1408406	0.909377	1.09965	0.649258	0.741594	8.355657e-07	8.35566e-07	8.35566e-07	0.503156	0.29804	0.0698196	0.128984	0.604198	0.712896	2.82302	3.3309	0.352588	1.64741	1.142835	0.462629	2.16156	1.71361	2.0219	0.00255169	0.0080739
7122	0	-620.2878	-646.8001	26.51231	4.28714e-05	0.769352	0.000120538	2.16312	0.524711	1.47529	0.7663283	0.596378	1.67679	8.17047e-05	1.46624	0.0005889045	0.000588904	0.000588904	0.157499	0.580124	0.169351	0.093026	2.75156e-05	0.7995	2.86655e-05	0.832914	0.979531	1.02047	0.0303511	0.979737	1.02068	2.80905e-05	0.816207	0.00199222	0.006983
7123	1	-649.5659	-655.872	6.306046	0.590972	0.675833	0.714626	0.817243	0.905289	1.09471	0.1408406	0.909377	1.09965	0.652799	0.746538	2.40087e-06	2.40087e-06	2.40087e-06	0.39308	0.230466	0.259593	0.116861	0.599388	0.710619	2.80055	3.32026	0.352588	1.64741	1.142835	0.462629	2.16156	1.69997	2.01544	0.00255169	0.00550174
7124	0	-628.3617	-647.4328	19.07115	0.00305011	0.769352	0.00857576	2.16312	0.524711	1.47529	0.7663283	0.596378	1.67679	0.00581294	1.46624	0.0002150425	0.000215042	0.000215042	0.113303	0.417335	0.121829	0.347532	0.00278507	0.800767	0.00290146	0.834233	0.979531	1.02047	0.0303511	0.979737	1.02068	0.00284327	0.8175	0.000192302	0.00659216
7125	1	-650.9321	-657.2926	6.360442	0.604894	0.687966	0.700704	0.796933	0.926616	1.07338	0.1089948	0.929121	1.07629	0.652799	0.742449	1.110386e-06	1.11039e-06	1.11039e-06	0.343824	0.140246	0.355772	0.160158	0.610959	0.713652	2.83764	3.3146	0.354323	1.64568	1.138414	0.46401	2.15513	1.7243	2.01413	0.00255169	0.00550174
7126	0	-623.8842	-645.6648	21.78058	0.000195613	0.768925	0.000550402	2.16355	0.52442	1.47558	0.7668856	0.596154	1.67742	0.000373007	1.46624	0.001071297	0.0010713	0.0010713	0.550791	0.268953	0.0158871	0.164368	0.000244869	0.799954	0.00025561	0.835045	0.978538	1.02146	0.0318246	0.978763	1.0217	0.00025024	0.8175	0.00204002	0.00826851
7127	1	-651.9772	-655.6763	3.699091	0.604621	0.680301	0.700387	0.788054	0.926616	1.07338	0.1089948	0.929121	1.07629	0.652504	0.734177	3.786695e-06	3.7867e-06	3.7867e-06	0.229546	0.248675	0.235816	0.285963	0.614889	0.709446	2.83371	3.26948	0.356602	1.6434	1.132634	0.465823	2.14674	1.7243	1.98946	0.00255169	0.0102911
7128	0	-623.0486	-645.3876	22.33896	0.000197677	0.777532	0.000548338	2.1568	0.529955	1.47005	0.7563174	0.600419	1.6655	0.000373007	1.46717	2.21665e-05	2.21665e-05	2.21665e-05	0.472082	0.23052	0.0136168	0.283781	9.97948e-05	0.803681	0.000103206	0.831155	0.983195	1.01681	0.02491813	0.983333	1.01695	0.000101501	0.817418	0.00204002	0.00998117
7129	1	-649.631	-654.1981	4.567167	0.606798	0.674708	0.702909	0.781575	0.926616	1.07338	0.1089948	0.929121	1.07629	0.654853	0.728142	3.007016e-06	3.00702e-06	3.00702e-06	0.0414953	0.418773	0.397119	0.142613	0.614889	0.711654	2.83371	3.27965	0.356602	1.6434	1.132634	0.465823	2.14674	1.7243	1.99565	0.00255169	0.00875116
7130	0	-622.4985	-644.4513	21.95274	0.00471091	0.756866	0.013296	2.13617	0.523233	1.47677	0.7691618	0.595239	1.68	0.00900347	1.44652	0.000243849	0.000243849	0.000243849	0.378408	0.184778	0.209342	0.227471	9.06906e-06	0.790943	9.4809e-06	0.826861	0.977799	1.0222	0.03292126	0.97804	1.02245	9.27498e-06	0.808902	0.00151376	0.00954674
7131	1	-649.2001	-653.7621	4.561929	0.607176	0.674524	0.703347	0.781362	0.926616	1.07338	0.1089948	0.929121	1.07629	0.655261	0.727943	4.459945e-06	4.45995e-06	4.45995e-06	0.070313	0.491876	0.196157	0.241655	0.612222	0.706726	2.83638	3.27421	0.355055	1.64494	1.136554	0.464593	2.15242	1.7243	1.99047	0.00255169	0.00875116
7132	0	-627.8663	-643.2174	15.35113	0.00470973	0.756675	0.0132972	2.13636	0.523102	1.4769	0.7694142	0.595138	1.68028	0.00900347	1.44652	0.000562836	0.000562836	0.000562836	0.156179	0.327601	0.298427	0.217793	0.00182465	0.789955	0.00190751	0.825828	0.977799	1.0222	0.03292126	0.97804	1.02245	0.00186608	0.807891	0.000963523	0.0120861
7133	1	-648.4187	-653.0017	4.582963	0.611797	0.679658	0.698726	0.776229	0.933669	1.06633	0.09848762	0.935729	1.06868	0.655261	0.727943	4.044724e-07	4.04472e-07	4.04472e-07	0.197312	0.422185	0.173086	0.207416	0.610389	0.713073	2.82127	3.29588	0.35574	1.64426	1.134817	0.465137	2.1499	1.71583	2.00448	0.00255169	0.00875116
7134	0	-621.7076	-645.8131	24.1055	0.00146615	0.75822	0.00411332	2.1272	0.525552	1.47445	0.764719	0.597026	1.67497	0.00278974	1.44271	2.526603e-05	2.5266e-05	2.5266e-05	0.205859	0.417223	0.089846	0.287072	1.6689e-06	0.783599	1.74469e-06	0.819183	0.977799	1.0222	0.03292126	0.97804	1.02245	1.7068e-06	0.801391	0.00332355	0.00925548
7135	1	-648.183	-652.7485	4.565486	0.611797	0.681235	0.698726	0.778031	0.933669	1.06633	0.09848762	0.935729	1.06868	0.655261	0.729633	9.54276e-08	9.54276e-08	9.54276e-08	0.139881	0.590368	0.122706	0.147044	0.606921	0.710069	2.82971	3.31063	0.353207	1.64679	1.141256	0.463122	2.15926	1.71832	2.01035	0.00255169	0.00875116
7136	0	-621.0624	-646.3952	25.33279	0.00144617	0.751936	0.0041333	2.14911	0.51839	1.48161	0.7784819	0.591509	1.69059	0.00278974	1.45052	0.0005900741	0.000590074	0.000590074	0.200709	0.431804	0.087598	0.27989	1.6689e-06	0.778212	1.74469e-06	0.813551	0.977799	1.0222	0.03292126	0.97804	1.02245	1.7068e-06	0.795882	0.00132484	0.00846828
7137	1	-652.4079	-655.3258	2.917906	0.61213	0.68024	0.703441	0.781711	0.930592	1.06941	0.1030708	0.932841	1.07199	0.657786	0.730975	3.946844e-06	3.94684e-06	3.94684e-06	0.0944272	0.255951	0.585871	0.0637503	0.596671	0.709043	2.78192	3.30585	0.353207	1.64679	1.141256	0.463122	2.15926	1.6893	2.00744	0.00212812	0.0121091
7138	0	-612.9135	-647.3868	34.47327	5.26156e-07	0.753546	1.49947e-06	2.1475	0.5195	1.4805	0.7763405	0.592364	1.68815	1.01281e-06	1.45052	0.000103788	0.000103788	0.000103788	0.150227	0.0321054	0.608176	0.209492	1.75503e-06	0.778212	1.83473e-06	0.813551	0.977799	1.0222	0.03292126	0.97804	1.02245	1.79488e-06	0.795882	0.000501868	0.00752628
