Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
9630	0	-655.2083	-655.6958	0.4875699	0.968576	1.25998	2.61783	3.40542	0.540137	1.45986	0.7370567	0.60827	1.64401	1.7932	2.3327	0.001418837	0.00141884	0.00141884	0.433792	0.32225	0.221747	0.0222112	0.981439	1.27614	1.70175	2.21273	0.731547	1.26845	0.4080059	0.759423	1.31679	1.34159	1.74444	0.00710035	0.00715673
9631	1	-648.767	-649.4121	0.6451701	0.462841	1.08318	1.5811	3.70021	0.452892	1.54711	0.9106812	0.541049	1.84826	1.02197	2.39169	0.00250104	0.00250104	0.00250104	0.088859	0.415671	0.123695	0.371775	0.462585	1.12095	0.481936	1.16784	0.979512	1.02049	0.03037911	0.979718	1.0207	0.472261	1.14439	0.000778578	0.0162948
9632	0	-655.1942	-654.4065	-0.7876749	0.952334	1.24918	2.58941	3.39655	0.537777	1.46222	0.7415008	0.606449	1.64894	1.77087	2.32287	0.003649498	0.0036495	0.0036495	0.557911	0.0528832	0.285194	0.104012	0.979675	1.27861	1.71872	2.24317	0.726116	1.27388	0.4166976	0.754984	1.32453	1.3492	1.76089	0.00710035	0.00715673
9633	1	-651.9255	-651.5106	-0.4149827	0.456068	1.07148	1.56939	3.68712	0.450335	1.54966	0.9161007	0.539075	1.85503	1.01273	2.3793	0.006541495	0.0065415	0.0065415	0.1554	0.726944	0.0303481	0.0873077	0.460294	1.11253	0.484227	1.17038	0.974661	1.02534	0.03757631	0.974974	1.02567	0.472261	1.14145	0.000778578	0.014131
9634	0	-653.0609	-650.3535	-2.707395	0.950887	1.25573	2.59086	3.42146	0.53696	1.46304	0.7430422	0.605819	1.65066	1.77087	2.3386	0.003649498	0.0036495	0.0036495	0.557911	0.0528832	0.285194	0.104012	0.971812	1.2843	1.71817	2.27064	0.722543	1.27746	0.4224304	0.752071	1.32966	1.34499	1.77747	0.00710035	0.0105249
9635	1	-647.7268	-650.9962	3.269387	0.460213	1.08122	1.56525	3.67738	0.454428	1.54557	0.9074334	0.542236	1.84422	1.01273	2.3793	0.0003752619	0.000375262	0.000375262	0.0776455	0.363216	0.0151634	0.543975	0.460312	1.10916	0.483847	1.16587	0.975072	1.02493	0.0369659	0.975375	1.02525	0.47208	1.13751	0.00074251	0.0138175
9636	0	-653.2954	-650.6966	-2.598859	0.95457	1.26708	2.58717	3.43418	0.53904	1.46096	0.7391216	0.607423	1.6463	1.77087	2.35063	0.003649498	0.0036495	0.0036495	0.345141	0.0327151	0.5578	0.0643448	0.969612	1.29771	1.68654	2.25723	0.730087	1.26991	0.4103393	0.758229	1.31886	1.32808	1.77747	0.00687789	0.0106162
9637	1	-649.1111	-652.075	2.963957	0.455797	1.07674	1.55023	3.66214	0.454428	1.54557	0.9074334	0.542236	1.84422	1.00301	2.36944	0.001070336	0.00107034	0.00107034	0.45261	0.248307	0.00811089	0.290972	0.461707	1.10916	0.485314	1.16587	0.975072	1.02493	0.0369659	0.975375	1.02525	0.473511	1.13751	0.000609633	0.0138175
9638	0	-653.1425	-650.5026	-2.639905	0.951535	1.2683	2.57895	3.43748	0.53904	1.46096	0.7391216	0.607423	1.6463	1.76524	2.35289	0.003914071	0.00391407	0.00391407	0.440895	0.0417915	0.00580821	0.511505	0.973389	1.29591	1.69832	2.26103	0.728664	1.27134	0.4126156	0.757066	1.32089	1.33585	1.77847	0.00687789	0.0104103
9639	1	-647.8879	-649.1433	1.255446	0.468071	1.07674	1.59197	3.66214	0.454428	1.54557	0.9074334	0.542236	1.84422	1.03002	2.36944	0.0005732434	0.000573243	0.000573243	0.434534	0.270371	0.00800275	0.287093	0.467604	1.11389	0.491513	1.17084	0.975072	1.02493	0.0369659	0.975375	1.02525	0.479559	1.14237	0.000352843	0.0175317
9640	0	-658.2945	-656.0689	-2.225638	0.951535	1.28305	2.57895	3.47744	0.53904	1.46096	0.7391216	0.607423	1.6463	1.76524	2.38024	0.001812484	0.00181248	0.00181248	0.161232	0.0862151	0.00844938	0.744103	0.974802	1.29242	1.70078	2.25494	0.728664	1.27134	0.4126156	0.757066	1.32089	1.33779	1.77368	0.00797549	0.0106593
9641	1	-648.4886	-648.7104	0.2217242	0.473589	1.06649	1.63077	3.67239	0.450103	1.5499	0.9165936	0.538896	1.85565	1.05218	2.36944	0.0005732434	0.000573243	0.000573243	0.442039	0.257768	0.00814098	0.292052	0.473568	1.10558	0.497781	1.16211	0.975072	1.02493	0.0369659	0.975375	1.02525	0.485675	1.13385	0.00102713	0.0186206
9642	0	-651.8341	-651.7662	-0.06788922	0.95489	1.27685	2.60523	3.48364	0.536437	1.46356	0.7440299	0.605415	1.65176	1.78006	2.38024	0.001812484	0.00181248	0.00181248	0.161232	0.0862151	0.00844938	0.744103	0.968681	1.30168	1.68539	2.26476	0.729959	1.27004	0.4105437	0.758125	1.31904	1.32703	1.78322	0.00582366	0.00895609
9643	1	-649.1965	-648.2928	-0.9036521	0.47468	1.06775	1.62967	3.66579	0.451141	1.54886	0.9143907	0.539697	1.85289	1.05218	2.36677	0.003571767	0.00357177	0.00357177	0.487874	0.110685	0.00898511	0.392456	0.473568	1.1039	0.497781	1.16034	0.975072	1.02493	0.0369659	0.975375	1.02525	0.485675	1.13212	4.09105e-05	0.0186206
9644	0	-651.3426	-652.024	0.6813901	0.953857	1.27685	2.60242	3.48364	0.536435	1.46356	0.7440328	0.605414	1.65176	1.77814	2.38024	0.0004998397	0.00049984	0.00049984	0.273803	0.14641	0.0143487	0.565439	0.973468	1.29801	1.68568	2.24766	0.732166	1.26783	0.4070179	0.75993	1.31591	1.32957	1.77283	0.00582366	0.00895609
9645	1	-647.3369	-647.8068	0.4698661	0.47468	1.08042	1.62967	3.70929	0.451141	1.54886	0.9143907	0.539697	1.85289	1.05218	2.39485	0.0004133767	0.000413377	0.000413377	0.711929	0.161517	0.0131115	0.113442	0.471064	1.11668	0.491915	1.16611	0.978347	1.02165	0.0321073	0.978577	1.02189	0.481489	1.14139	4.09105e-05	0.0193315
9646	0	-651.2343	-646.3596	-4.874685	0.955794	1.26201	2.61775	3.45643	0.534928	1.46507	0.7468821	0.604252	1.65494	1.78677	2.35922	0.0004998397	0.00049984	0.00049984	0.223045	0.120945	0.0116887	0.644321	0.961826	1.29512	1.67137	2.25054	0.730538	1.26946	0.4096181	0.758598	1.31822	1.3166	1.77283	0.00582366	0.0188429
9647	1	-648.5592	-649.7954	1.236162	0.473724	1.08042	1.62639	3.70929	0.451141	1.54886	0.9143907	0.539697	1.85289	1.05006	2.39485	0.0008788539	0.000878854	0.000878854	0.711929	0.161517	0.0131115	0.113442	0.47456	1.11802	0.495566	1.16751	0.978347	1.02165	0.0321073	0.978577	1.02189	0.485063	1.14277	4.09105e-05	0.0174918
9648	0	-652.0505	-646.4155	-5.635057	0.970609	1.26201	2.65833	3.45643	0.534928	1.46507	0.7468821	0.604252	1.65494	1.81447	2.35922	0.0006455969	0.000645597	0.000645597	0.223045	0.120945	0.0116887	0.644321	0.976145	1.29934	1.68295	2.24016	0.734192	1.26581	0.4037827	0.76159	1.31304	1.32955	1.76975	0.00582366	0.020025
9649	1	-648.5085	-649.3451	0.8366202	0.487916	1.07809	1.67511	3.70131	0.451141	1.54886	0.9143907	0.539697	1.85289	1.08152	2.3897	5.476363e-05	5.47636e-05	5.47636e-05	0.592671	0.13446	0.17843	0.0944391	0.471308	1.11464	0.495095	1.1709	0.975386	1.02461	0.03649996	0.975682	1.02492	0.483201	1.14277	4.09105e-05	0.0189712
9650	0	-648.9539	-646.2683	-2.685646	0.976804	1.26201	2.67529	3.45643	0.534928	1.46507	0.7468821	0.604252	1.65494	1.82605	2.35922	0.0007319547	0.000731955	0.000731955	0.0215536	0.373284	0.0107827	0.594379	0.971875	1.29774	1.68175	2.24564	0.732487	1.26751	0.406504	0.760193	1.31546	1.32681	1.77169	0.000475434	0.020025
9651	1	-647.5648	-646.6951	-0.8697121	0.479378	1.07335	1.64329	3.67941	0.451676	1.54832	0.9132562	0.54011	1.85147	1.06133	2.37638	0.0001097178	0.000109718	0.000109718	0.592671	0.13446	0.17843	0.0944391	0.467225	1.10918	0.501367	1.19023	0.964751	1.03525	0.05228215	0.965351	1.03589	0.484296	1.14971	0.00030024	0.021675
9652	0	-649.2488	-649.2091	-0.0396537	0.976804	1.26201	2.67529	3.45643	0.534928	1.46507	0.7468821	0.604252	1.65494	1.82605	2.35922	0.0002366742	0.000236674	0.000236674	0.00594495	0.10296	0.82147	0.0696256	0.973407	1.29777	1.6844	2.2457	0.732487	1.26751	0.406504	0.760193	1.31546	1.32891	1.77174	0.00040348	0.0158849
9653	1	-648.5319	-646.7565	-1.775424	0.476247	1.07698	1.62545	3.67579	0.453201	1.5468	0.9100266	0.541288	1.84745	1.05085	2.37638	0.001395413	0.00139541	0.00139541	0.505003	0.114571	0.152037	0.22839	0.467105	1.11705	0.495934	1.18599	0.970065	1.02994	0.04439561	0.9705	1.0304	0.48152	1.15152	0.000683605	0.021675
9654	0	-648.8286	-649.6713	0.8426954	0.971172	1.26542	2.65987	3.46575	0.534928	1.46507	0.7468821	0.604252	1.65494	1.81552	2.36559	0.0002366742	0.000236674	0.000236674	0.0208269	0.360698	0.374557	0.243918	0.973407	1.29446	1.6844	2.23996	0.732487	1.26751	0.406504	0.760193	1.31546	1.32891	1.76721	0.000162092	0.0145675
9655	1	-650.7835	-647.8817	-2.901787	0.486609	1.0734	1.66314	3.66869	0.452712	1.54729	0.911061	0.540911	1.84873	1.07488	2.37105	0.00044941	0.00044941	0.00044941	0.232952	0.0528503	0.0701329	0.644064	0.491764	1.10806	0.522115	1.17645	0.970065	1.02994	0.04439561	0.9705	1.0304	0.50694	1.14225	0.00351584	0.021675
9656	0	-650.6995	-653.6461	2.946571	0.97107	1.26542	2.65959	3.46575	0.534928	1.46507	0.7468821	0.604252	1.65494	1.81533	2.36559	0.0006074026	0.000607403	0.000607403	0.0264879	0.45874	0.204554	0.310218	0.969428	1.2925	1.68659	2.24865	0.729987	1.27001	0.4104991	0.758147	1.319	1.32801	1.77057	0.000551698	0.0100524
9657	1	-648.5916	-649.6447	1.053058	0.490265	1.08147	1.65949	3.66063	0.456113	1.54389	0.9038818	0.543536	1.8398	1.07488	2.37105	0.0003830927	0.000383093	0.000383093	0.232952	0.0528503	0.0701329	0.644064	0.50432	1.12072	0.534233	1.1872	0.971197	1.0288	0.04271565	0.9716	1.02923	0.519276	1.15396	0.00351782	0.0146736
9658	0	-648.9356	-649.5725	0.6368921	0.972971	1.26118	2.65769	3.44493	0.535975	1.46403	0.7449025	0.605059	1.65273	1.81533	2.35305	0.0002359657	0.000235966	0.000235966	0.0866243	0.170944	0.0762246	0.666207	0.975588	1.29261	1.69892	2.251	0.729545	1.27045	0.4112062	0.757786	1.31963	1.33726	1.7718	0.00127808	0.0138038
9659	1	-649.3965	-649.28	-0.1165182	0.490572	1.10012	1.65309	3.70709	0.457696	1.5423	0.9005531	0.544758	1.83568	1.07183	2.40361	0.0006517495	0.000651749	0.000651749	0.281659	0.0639004	0.0847965	0.569645	0.506511	1.13208	0.536554	1.19923	0.971197	1.0288	0.04271565	0.9716	1.02923	0.521533	1.16566	0.00678609	0.0131814
9660	0	-650.8654	-649.6966	-1.168759	0.972971	1.25636	2.65769	3.43177	0.535975	1.46403	0.7449025	0.605059	1.65273	1.81533	2.34407	0.004460438	0.00446044	0.00446044	0.111929	0.591599	0.0984912	0.197981	0.975588	1.29012	1.69892	2.24666	0.729545	1.27045	0.4112062	0.757786	1.31963	1.33726	1.76839	0.000274266	0.0138038
9661	1	-649.783	-649.5941	-0.1888446	0.490572	1.10012	1.65309	3.70709	0.457696	1.5423	0.9005531	0.544758	1.83568	1.07183	2.40361	0.0007827733	0.000782773	0.000782773	0.0839375	0.019043	0.791809	0.10521	0.507044	1.12935	0.537119	1.19634	0.971197	1.0288	0.04271565	0.9716	1.02923	0.522081	1.16284	0.00678609	0.0131814
9662	0	-653.7396	-650.2845	-3.455136	0.968916	1.25636	2.64661	3.43177	0.535975	1.46403	0.7449025	0.605059	1.65273	1.80776	2.34407	0.006428886	0.00642889	0.00642889	0.152033	0.0241754	0.586688	0.237103	0.97929	1.28897	1.70537	2.24466	0.729545	1.27045	0.4112062	0.757786	1.31963	1.34233	1.76682	0.0016741	0.0145029
9663	1	-651.759	-653.3835	1.62443	0.488154	1.10012	1.64494	3.70709	0.457696	1.5423	0.9005531	0.544758	1.83568	1.06655	2.40361	0.002104132	0.00210413	0.00210413	0.0911029	0.0206687	0.619212	0.269016	0.512026	1.13734	0.534986	1.18834	0.978071	1.02193	0.03251732	0.978306	1.02217	0.523506	1.16284	0.00678609	0.00867089
9664	0	-652.3241	-647.9042	-4.4199	0.968916	1.25733	2.64661	3.43443	0.535975	1.46403	0.7449025	0.605059	1.65273	1.80776	2.34588	0.00279018	0.00279018	0.00279018	0.501298	0.0142179	0.34504	0.139444	0.985205	1.2885	1.71567	2.24383	0.729545	1.27045	0.4112062	0.757786	1.31963	1.35044	1.76617	0.00616811	0.0153515
9665	1	-652.5718	-652.4141	-0.1576786	0.48917	1.09723	1.64392	3.68739	0.458648	1.54135	0.8985539	0.545493	1.8332	1.06655	2.39231	0.00402588	0.00402588	0.00402588	0.0626952	0.326044	0.426129	0.185131	0.512026	1.12799	0.534986	1.17857	0.978071	1.02193	0.03251732	0.978306	1.02217	0.523506	1.15328	0.00678609	0.00994682
9666	0	-651.6236	-650.0118	-1.611815	0.991793	1.25684	2.71057	3.43493	0.535763	1.46424	0.7453026	0.604896	1.65318	1.85118	2.34588	0.00279018	0.00279018	0.00279018	0.613301	0.0110247	0.267548	0.108127	0.989466	1.29385	1.71237	2.23914	0.73244	1.26756	0.406579	0.760155	1.31552	1.35092	1.7665	0.001145	0.0153515
9667	1	-650.7224	-654.716	3.993605	0.495147	1.11443	1.63795	3.68652	0.464253	1.53575	0.8868506	0.549816	1.81879	1.06655	2.40047	0.001108275	0.00110828	0.00110828	0.0583381	0.372881	0.396515	0.172266	0.513217	1.14752	0.524118	1.17189	0.989492	1.01051	0.01558009	0.989546	1.01056	0.518668	1.15971	0.00241001	0.00994682
9668	0	-648.2264	-647.9053	-0.3211157	0.996959	1.25777	2.72468	3.43748	0.535763	1.46424	0.7453026	0.604896	1.65318	1.86082	2.34763	0.0002486717	0.000248672	0.000248672	0.371671	0.400664	0.162139	0.0655266	0.990538	1.29013	1.7141	2.23254	0.732473	1.26753	0.4065277	0.760181	1.31548	1.35232	1.76134	0.000207452	0.0165287
9669	1	-650.814	-655.1598	4.34576	0.495888	1.10916	1.64296	3.67484	0.463697	1.5363	0.8880071	0.549387	1.82021	1.06942	2.392	0.0004776185	0.000477619	0.000477619	0.138939	0.248158	0.202632	0.410271	0.513217	1.14915	0.524118	1.17356	0.989492	1.01051	0.01558009	0.989546	1.01056	0.518668	1.16136	0.00241001	0.00994682
9670	0	-650.8404	-648.6103	-2.230102	0.984067	1.25777	2.68945	3.43748	0.535763	1.46424	0.7453026	0.604896	1.65318	1.83676	2.34763	0.002752187	0.00275219	0.00275219	0.664875	0.241463	0.0541722	0.0394901	0.993038	1.29339	1.7116	2.22928	0.734321	1.26568	0.4035773	0.761695	1.31286	1.35232	1.76134	0.00228527	0.0153736
9671	1	-654.9709	-652.7949	-2.176002	0.487404	1.11377	1.61485	3.69009	0.463697	1.5363	0.8880071	0.549387	1.82021	1.05113	2.40193	0.008624014	0.00862401	0.00862401	0.220946	0.39463	0.242542	0.141882	0.516576	1.16139	0.520759	1.1708	0.995967	1.00403	0.005979114	0.995975	1.00404	0.518668	1.1661	0.00420934	0.0116419
9672	0	-651.7596	-646.4338	-5.325767	0.983793	1.25485	2.68972	3.43079	0.535614	1.46439	0.7455847	0.604781	1.65349	1.83676	2.34282	0.0004348287	0.000434829	0.000434829	0.410793	0.379675	0.121189	0.0883435	0.991762	1.29172	1.71288	2.23095	0.733378	1.26662	0.4050826	0.760922	1.31419	1.35232	1.76134	0.00448074	0.0209978
9673	1	-651.4579	-652.2649	0.8069396	0.487404	1.1127	1.61485	3.68656	0.463697	1.5363	0.8880071	0.549387	1.82021	1.05113	2.39963	0.00148735	0.00148735	0.00148735	0.328318	0.155495	0.095568	0.42062	0.513088	1.15355	0.524247	1.17864	0.989243	1.01076	0.01594939	0.9893	1.01082	0.518668	1.1661	0.00638913	0.0112666
9674	0	-652.1474	-649.1682	-2.979178	0.983793	1.25046	2.68972	3.4188	0.535614	1.46439	0.7455847	0.604781	1.65349	1.83676	2.33463	0.0004244913	0.000424491	0.000424491	0.470396	0.0153485	0.297434	0.216822	0.999338	1.28491	1.72596	2.21918	0.733378	1.26662	0.4050826	0.760922	1.31419	1.36265	1.75204	0.00713689	0.0141819
9675	1	-650.6773	-651.7575	1.080182	0.494471	1.12484	1.63826	3.72679	0.463697	1.5363	0.8880071	0.549387	1.82021	1.06637	2.42582	0.001555531	0.00155553	0.00155553	0.243943	0.175027	0.107573	0.473456	0.513933	1.1629	0.523402	1.18433	0.990871	1.00913	0.01353472	0.990913	1.00917	0.518668	1.17362	0.00638913	0.0106636
9676	0	-652.2882	-648.5415	-3.746683	0.990571	1.2591	2.71685	3.45335	0.534371	1.46563	0.7479347	0.603823	1.65611	1.85371	2.35623	0.003858156	0.00385816	0.00385816	0.470396	0.0153485	0.297434	0.216822	1.00534	1.29221	1.73633	2.23178	0.733378	1.26662	0.4050826	0.760922	1.31419	1.37084	1.762	0.00371508	0.0154741
9677	1	-651.9501	-653.3759	1.425777	0.49181	1.12319	1.62218	3.70472	0.465291	1.53471	0.8846937	0.550616	1.81615	1.05699	2.41395	0.001654445	0.00165445	0.00165445	0.133797	0.0959984	0.510524	0.25968	0.504224	1.15674	0.513515	1.17805	0.990871	1.00913	0.01353472	0.990913	1.00917	0.50887	1.1674	0.00638913	0.010028
9678	0	-649.5233	-651.7415	2.218171	0.995346	1.25926	2.72477	3.44723	0.535116	1.46488	0.7465251	0.604397	1.65454	1.86006	2.35324	6.291599e-05	6.2916e-05	6.2916e-05	0.292456	0.00954255	0.184922	0.513079	1.00864	1.28596	1.72991	2.20556	0.73662	1.26338	0.3999126	0.76358	1.30962	1.36927	1.74576	0.00371508	0.00869843
9679	1	-657.0134	-648.9328	-8.080629	0.489783	1.13014	1.61549	3.72765	0.465291	1.53471	0.8846937	0.550616	1.81615	1.05264	2.42889	0.006678138	0.00667814	0.00667814	0.143554	0.0949171	0.504774	0.256755	0.512064	1.16046	0.517687	1.17321	0.994539	1.00546	0.008096543	0.994554	1.00548	0.514875	1.16683	0.0115923	0.0166963
9680	0	-649.5503	-649.5641	0.01375072	0.9932	1.26074	2.71889	3.45129	0.535116	1.46488	0.7465251	0.604397	1.65454	1.85604	2.35602	0.0005447797	0.00054478	0.00054478	0.292456	0.00954255	0.184922	0.513079	1.00584	1.28832	1.72512	2.20961	0.73662	1.26338	0.3999126	0.76358	1.30962	1.36548	1.74896	0.00371508	0.0121394
9681	1	-655.0755	-653.2142	-1.861333	0.482255	1.11547	1.59067	3.67927	0.465291	1.53471	0.8846937	0.550616	1.81615	1.03646	2.39737	0.006678138	0.00667814	0.00667814	0.0813182	0.0537672	0.285936	0.578978	0.513772	1.16046	0.519414	1.17321	0.994539	1.00546	0.008096543	0.994554	1.00548	0.516593	1.16683	0.00693685	0.0103387
9682	0	-651.0051	-653.2712	2.266091	0.99413	1.26159	2.71796	3.44918	0.535618	1.46438	0.745577	0.604784	1.65348	1.85604	2.35539	0.0004068719	0.000406872	0.000406872	0.348079	0.00879238	0.170385	0.472744	1.00727	1.28188	1.7237	2.19363	0.737664	1.26234	0.3982504	0.764437	1.30815	1.36548	1.73775	0.0041624	0.00784518
9683	1	-653.9502	-653.0116	-0.9385866	0.504869	1.12595	1.64913	3.67785	0.468773	1.53123	0.8774816	0.553301	1.80733	1.077	2.4019	0.002002576	0.00200258	0.00200258	0.0970682	0.064181	0.147633	0.691117	0.506207	1.15091	0.512089	1.16429	0.994224	1.00578	0.008564033	0.99424	1.00579	0.509148	1.1576	0.00693685	0.0133625
9684	0	-652.7855	-650.978	-1.807536	0.985269	1.26805	2.72682	3.50944	0.530844	1.46916	0.7546269	0.601104	1.66361	1.85604	2.38874	0.0004068719	0.000406872	0.000406872	0.701831	0.0177281	0.165803	0.114638	1.00396	1.28503	1.71137	2.19048	0.739476	1.26052	0.3953662	0.765925	1.30561	1.35767	1.73775	0.00841061	0.0108064
9685	1	-652.7686	-649.1178	-3.650799	0.508803	1.13174	1.65083	3.67196	0.471194	1.52881	0.872491	0.555167	1.80126	1.07982	2.40185	0.005146507	0.00514651	0.00514651	0.230718	0.0765696	0.350904	0.341808	0.530018	1.16479	0.53433	1.17427	0.995949	1.00405	0.006006325	0.995957	1.00406	0.532174	1.16953	0.00693685	0.0149622
9686	0	-650.2831	-650.5061	0.2230309	0.987333	1.26219	2.74273	3.50626	0.529391	1.47061	0.7573898	0.599984	1.66671	1.86503	2.38422	0.002157658	0.00215766	0.00215766	0.701831	0.0177281	0.165803	0.114638	0.998706	1.29556	1.68168	2.18154	0.745195	1.2548	0.3862838	0.770632	1.29764	1.34019	1.73855	0.00316085	0.0107311
9687	1	-650.447	-650.1792	-0.2677644	0.513593	1.12286	1.6836	3.68083	0.467499	1.5325	0.8801163	0.552319	1.81055	1.0986	2.40185	0.001086031	0.00108603	0.00108603	0.274205	0.0910022	0.228557	0.406235	0.520265	1.16259	0.532253	1.18938	0.988611	1.01139	0.01688629	0.988675	1.01145	0.526259	1.17598	0.00490574	0.0149622
9688	0	-649.7671	-649.1885	-0.5785616	0.990121	1.2604	2.73995	3.48789	0.530887	1.46911	0.7545452	0.601137	1.66352	1.86503	2.37415	0.0001125925	0.000112593	0.000112593	0.83332	0.0210494	0.0244562	0.121174	1.00305	1.29591	1.67733	2.16705	0.748439	1.25156	0.3811458	0.773307	1.29315	1.34019	1.73148	0.00416629	0.0132349
9689	1	-652.3061	-649.3673	-2.938849	0.498623	1.12665	1.63453	3.69326	0.467499	1.5325	0.8801163	0.552319	1.81055	1.06657	2.40995	0.002256111	0.00225611	0.00225611	0.274205	0.0910022	0.228557	0.406235	0.519983	1.15445	0.534049	1.18568	0.986656	1.01334	0.01978561	0.986743	1.01343	0.527016	1.17006	0.00919063	0.0143006
9690	0	-652.8035	-648.9968	-3.80663	0.99808	1.25674	2.75247	3.46579	0.532231	1.46777	0.7519918	0.602173	1.66065	1.87528	2.36127	0.004877259	0.00487726	0.00487726	0.547165	0.0138212	0.0160581	0.422956	0.99342	1.29315	1.66123	2.16245	0.748439	1.25156	0.3811458	0.773307	1.29315	1.32732	1.7278	0.00158579	0.0168189
9691	1	-649.702	-648.9025	-0.7995273	0.504003	1.12665	1.65216	3.69326	0.467499	1.5325	0.8801163	0.552319	1.81055	1.07808	2.40995	0.001860834	0.00186083	0.00186083	0.355908	0.118117	0.465432	0.0605426	0.522548	1.16273	0.529143	1.1774	0.99373	1.00627	0.00929647	0.993749	1.00629	0.525846	1.17006	0.00579883	0.0143006
9692	0	-650.1776	-649.7124	-0.4652196	0.996559	1.2578	2.76598	3.49107	0.529726	1.47027	0.7567522	0.600242	1.66599	1.88127	2.37444	0.0003844099	0.00038441	0.00038441	0.706925	0.0178568	0.0207468	0.254471	0.995075	1.28494	1.66399	2.14871	0.748439	1.25156	0.3811458	0.773307	1.29315	1.32953	1.71682	0.000116037	0.0168189
9693	1	-653.7717	-652.8933	-0.8783362	0.504068	1.12058	1.64819	3.66407	0.468408	1.53159	0.8782365	0.55302	1.80825	1.07613	2.39233	0.001860834	0.00186083	0.00186083	0.073845	0.406529	0.311254	0.208372	0.528148	1.16429	0.534424	1.17812	0.994093	1.00591	0.008757329	0.994111	1.00592	0.531286	1.17121	0.00789188	0.0123513
9694	0	-649.5427	-646.9129	-2.629809	0.996559	1.25054	2.76598	3.47092	0.529726	1.47027	0.7567522	0.600242	1.66599	1.88127	2.36073	9.288176e-05	9.28818e-05	9.28818e-05	0.706925	0.0178568	0.0207468	0.254471	0.982021	1.28893	1.63403	2.14472	0.750765	1.24924	0.3774667	0.775229	1.28994	1.30803	1.71682	2.22898e-05	0.0211032
9695	1	-657.1526	-656.5179	-0.6346263	0.500234	1.14046	1.63579	3.72936	0.468379	1.53162	0.8782961	0.552998	1.80833	1.06801	2.43491	0.001422883	0.00142288	0.00142288	0.073845	0.406529	0.311254	0.208372	0.522765	1.15491	0.533781	1.17925	0.989574	1.01043	0.01545861	0.989627	1.01048	0.528273	1.16708	0.00789188	0.0123339
9696	0	-650.9586	-647.2326	-3.725926	0.99506	1.25356	2.76182	3.4793	0.529726	1.47027	0.7567522	0.600242	1.66599	1.87844	2.36643	0.00199791	0.00199791	0.00199791	0.443005	0.038639	0.0448925	0.473464	0.987488	1.29601	1.62876	2.13764	0.754888	1.24511	0.3709562	0.77864	1.28429	1.30813	1.71682	8.41116e-05	0.0211032
9697	1	-647.3411	-651.7085	4.36735	0.518845	1.11896	1.7067	3.68075	0.466263	1.53374	0.8826766	0.551366	1.81368	1.11277	2.39986	5.027191e-05	5.02719e-05	5.02719e-05	0.073845	0.406529	0.311254	0.208372	0.519513	1.14681	0.538049	1.18772	0.982473	1.01753	0.02598794	0.982624	1.01768	0.528781	1.16726	0.000538315	0.0120723
9698	0	-651.2946	-645.9255	-5.369099	0.99506	1.25591	2.76182	3.48581	0.529726	1.47027	0.7567522	0.600242	1.66599	1.87844	2.37086	0.00378424	0.00378424	0.00378424	0.444875	0.00833717	0.0473548	0.499433	0.991576	1.29545	1.63551	2.13672	0.754888	1.24511	0.3709562	0.77864	1.28429	1.31354	1.71609	8.41116e-05	0.0222285
9699	1	-649.817	-653.36	3.542961	0.512892	1.11332	1.68712	3.66217	0.466263	1.53374	0.8826766	0.551366	1.81368	1.10001	2.38774	0.001918005	0.00191801	0.00191801	0.0214723	0.118209	0.228146	0.632173	0.52078	1.14554	0.536783	1.18074	0.984868	1.01513	0.02243697	0.98498	1.01525	0.528781	1.16314	0.000182894	0.0120723
9700	0	-653.8043	-645.9395	-7.864807	1.00486	1.2452	2.78902	3.45608	0.529726	1.47027	0.7567522	0.600242	1.66599	1.89694	2.35064	0.002685309	0.00268531	0.00268531	0.786469	0.0154896	0.0879804	0.110061	0.985967	1.28423	1.64112	2.13757	0.750618	1.24938	0.3776991	0.775107	1.29014	1.31354	1.7109	8.41116e-05	0.0277475
9701	1	-649.3053	-652.6107	3.305409	0.517133	1.10785	1.70107	3.64419	0.466263	1.53374	0.8826766	0.551366	1.81368	1.1091	2.37602	0.002289731	0.00228973	0.00228973	0.0216539	0.217384	0.123444	0.637517	0.52078	1.1415	0.536783	1.17658	0.984868	1.01513	0.02243697	0.98498	1.01525	0.528781	1.15904	0.000533144	0.0117731
9702	0	-651.9993	-644.3928	-7.606475	1.00242	1.24222	2.79055	3.45808	0.528569	1.47143	0.7589567	0.599351	1.66847	1.89649	2.35015	0.001878667	0.00187867	0.00187867	0.444226	0.0087491	0.0496945	0.49733	0.987561	1.28423	1.64377	2.13757	0.750618	1.24938	0.3776991	0.775107	1.29014	1.31566	1.7109	0.000422697	0.0277475
