Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
6958	0	-635.3307	-643.0059	7.67518	0.367315	0.639487	0.70073	1.21995	0.687827	1.31217	0.4788089	0.724009	1.3812	0.534022	0.929721	0.0004863539	0.000486354	0.000486354	0.0997527	0.103383	0.56001	0.236854	0.375352	0.671309	0.454164	0.812261	0.904991	1.09501	0.1412865	0.909104	1.09998	0.414758	0.741785	0.0030122	0.00838376
6959	1	-632.4515	-638.1282	5.676646	0.639897	0.870838	0.958822	1.30486	0.800512	1.19949	0.299781	0.816932	1.22409	0.799359	1.08785	0.001347119	0.00134712	0.00134712	0.140481	0.353963	0.0482592	0.457297	0.632797	0.902597	0.661777	0.943933	0.977614	1.02239	0.0331949	0.977859	1.02264	0.647287	0.923265	0.0008133	0.0119674
6960	0	-637.3229	-643.2703	5.947368	0.358653	0.638374	0.684207	1.21783	0.687827	1.31217	0.4788089	0.724009	1.3812	0.52143	0.928103	0.001800866	0.00180087	0.00180087	0.165643	0.171672	0.26938	0.393305	0.366668	0.677451	0.443656	0.819692	0.904991	1.09501	0.1412865	0.909104	1.09998	0.405162	0.748571	0.00484067	0.00838376
6961	1	-633.4979	-638.0216	4.523654	0.632262	0.870838	0.947381	1.30486	0.800512	1.19949	0.299781	0.816932	1.22409	0.789822	1.08785	0.0009070264	0.000907026	0.000907026	0.103569	0.260956	0.0355787	0.599896	0.624911	0.907233	0.655254	0.951285	0.976297	1.0237	0.03514821	0.976572	1.02399	0.640082	0.929259	0.00148581	0.0138088
6962	0	-638.2012	-647.8355	9.634373	0.341881	0.629857	0.664644	1.22449	0.67933	1.32067	0.492808	0.717205	1.3943	0.503262	0.927174	0.0005476597	0.00054766	0.00054766	0.158865	0.205566	0.258357	0.377211	0.360213	0.668934	0.435846	0.809387	0.904991	1.09501	0.1412865	0.909104	1.09998	0.398029	0.73916	0.00484067	0.00315804
6963	1	-636.5619	-640.2173	3.655416	0.645718	0.868352	0.972164	1.30735	0.798227	1.20177	0.3033117	0.814989	1.22701	0.808941	1.08785	0.003094533	0.00309453	0.00309453	0.103569	0.260956	0.0355787	0.599896	0.619677	0.904806	0.649767	0.94874	0.976297	1.0237	0.03514821	0.976572	1.02399	0.634722	0.926773	0.00189493	0.0127224
6964	0	-638.8573	-648.9937	10.13644	0.339129	0.630527	0.659293	1.22579	0.67933	1.32067	0.492808	0.717205	1.3943	0.499211	0.92816	0.0005134615	0.000513462	0.000513462	0.097657	0.201931	0.253789	0.446623	0.360213	0.662661	0.435846	0.801798	0.904991	1.09501	0.1412865	0.909104	1.09998	0.398029	0.732229	0.00494095	0.00222853
6965	1	-633.7587	-637.5653	3.806579	0.631635	0.863018	0.963172	1.316	0.792115	1.20789	0.3127696	0.809807	1.23486	0.797403	1.08951	0.0002786943	0.000278694	0.000278694	0.103569	0.260956	0.0355787	0.599896	0.611447	0.901292	0.64184	0.946091	0.97575	1.02425	0.03596036	0.976037	1.02455	0.626644	0.923691	0.000625455	0.0165594
6966	0	-640.0673	-649.3595	9.292227	0.341015	0.629879	0.66296	1.22453	0.67933	1.32067	0.492808	0.717205	1.3943	0.501988	0.927207	3.864873e-05	3.86487e-05	3.86487e-05	0.0445174	0.636197	0.115691	0.203595	0.35943	0.655851	0.43684	0.797101	0.902784	1.09722	0.1445888	0.907081	1.10244	0.398135	0.726476	0.00655186	0.00258896
6967	1	-633.248	-637.2974	4.049478	0.631156	0.866688	0.958165	1.31573	0.794246	1.20575	0.3094683	0.811612	1.23212	0.794661	1.09121	0.0004070589	0.000407059	0.000407059	0.403786	0.173561	0.0236633	0.398989	0.61098	0.900602	0.642307	0.94678	0.975004	1.025	0.0370674	0.975308	1.02532	0.626644	0.923691	7.52163e-05	0.0165594
6968	0	-637.055	-643.7777	6.722728	0.341347	0.625668	0.663545	1.21624	0.67937	1.32063	0.4927414	0.717237	1.39424	0.502446	0.920954	0.0009689912	0.000968991	0.000968991	0.199643	0.171968	0.518828	0.109561	0.358358	0.659041	0.437911	0.805344	0.900092	1.09991	0.1486191	0.904618	1.10544	0.398135	0.732192	0.00642552	0.00633798
6969	1	-635.3404	-639.5534	4.213	0.616433	0.86096	0.945309	1.32029	0.789417	1.21058	0.3169524	0.807525	1.23835	0.780871	1.09063	0.006386816	0.00638682	0.00638682	0.503988	0.216631	0.0295354	0.249845	0.61745	0.898199	0.65451	0.95211	0.970864	1.02914	0.04320949	0.971276	1.02957	0.63598	0.925155	3.48465e-05	0.010291
6970	0	-639.868	-644.1547	4.286633	0.342067	0.618949	0.662824	1.19934	0.680805	1.31919	0.4903714	0.718384	1.39201	0.502446	0.909143	0.003881328	0.00388133	0.00388133	0.328077	0.563061	0.0110077	0.097855	0.361688	0.660649	0.440524	0.80465	0.901726	1.09827	0.1461724	0.906113	1.10362	0.401106	0.73265	0.00642552	0.0077802
6971	1	-630.9633	-638.7335	7.770208	0.61217	0.868738	0.924884	1.31252	0.796549	1.20345	0.3059046	0.813565	1.22916	0.768527	1.09063	0.0007070481	0.000707048	0.000707048	0.56641	0.243463	0.0331936	0.156934	0.60645	0.898199	0.642849	0.95211	0.970864	1.02914	0.04320949	0.971276	1.02957	0.62465	0.925155	0.000179257	0.00959537
6972	0	-638.044	-642.8683	4.824347	0.338819	0.6153	0.667928	1.21297	0.673097	1.3269	0.5031316	0.712228	1.40404	0.503374	0.914133	0.003881328	0.00388133	0.00388133	0.53387	0.177845	0.0179125	0.270372	0.354693	0.65723	0.432004	0.800484	0.901726	1.09827	0.1461724	0.906113	1.10362	0.393349	0.728857	0.00454666	0.00869532
6973	1	-636.6225	-642.0978	5.475227	0.610539	0.872334	0.924027	1.32024	0.795715	1.20428	0.3071947	0.812857	1.23023	0.767283	1.09629	0.001457798	0.0014578	0.0014578	0.414086	0.191778	0.0242669	0.369869	0.608496	0.89572	0.645018	0.949482	0.970864	1.02914	0.04320949	0.971276	1.02957	0.626757	0.922601	0.00256127	0.0105318
6974	0	-636.4211	-643.6157	7.194581	0.341645	0.612699	0.677803	1.21556	0.670254	1.32975	0.5078551	0.709963	1.40852	0.509724	0.914129	8.38576e-05	8.38576e-05	8.38576e-05	0.513559	0.185595	0.0186931	0.282154	0.349288	0.657876	0.439191	0.827205	0.88598	1.11402	0.1697848	0.891796	1.12133	0.39424	0.74254	0.00235315	0.0103269
6975	1	-635.5377	-642.2037	6.665984	0.605065	0.868929	0.929501	1.33485	0.788582	1.21142	0.318249	0.806819	1.23944	0.767283	1.10189	0.001534735	0.00153474	0.00153474	0.41743	0.314011	0.0397338	0.228825	0.588911	0.892914	0.624865	0.947427	0.970378	1.02962	0.04392982	0.970804	1.03007	0.606888	0.92017	0.000384442	0.0105318
6976	0	-637.1052	-643.0994	5.994197	0.337503	0.612699	0.669586	1.21556	0.670254	1.32975	0.5078551	0.709963	1.40852	0.503545	0.914129	0.002475035	0.00247504	0.00247504	0.513559	0.185595	0.0186931	0.282154	0.347793	0.654299	0.437493	0.823051	0.885774	1.11423	0.1700945	0.89161	1.12157	0.392643	0.738675	0.00235315	0.0101072
6977	1	-633.3537	-639.3562	6.002521	0.598094	0.859038	0.936257	1.34474	0.779605	1.22039	0.3322084	0.799258	1.25116	0.767175	1.10189	0.002650028	0.00265003	0.00265003	0.0590336	0.835145	0.0156565	0.090165	0.587561	0.893648	0.626885	0.953457	0.96762	1.03238	0.04802368	0.968128	1.03292	0.607223	0.923552	0.000386881	0.0105318
6978	0	-636.6338	-642.8901	6.256328	0.337503	0.614954	0.669586	1.22003	0.670254	1.32975	0.5078551	0.709963	1.40852	0.503545	0.917494	0.002475035	0.00247504	0.00247504	0.1559	0.288054	0.0290127	0.527034	0.33807	0.651256	0.425263	0.819224	0.885774	1.11423	0.1700945	0.89161	1.12157	0.381667	0.73524	0.00210466	0.00994182
6979	1	-632.0523	-638.8636	6.811331	0.586879	0.855094	0.918701	1.33857	0.779605	1.22039	0.3322084	0.799258	1.25116	0.75279	1.09683	0.0003294564	0.000329456	0.000329456	0.458739	0.526387	0.00986818	0.00500571	0.57185	0.883525	0.623665	0.96358	0.956659	1.04334	0.06429775	0.957559	1.04432	0.597758	0.923552	0.000386881	0.0114348
6980	0	-634.9528	-642.1493	7.196544	0.336421	0.61315	0.662394	1.20726	0.673641	1.32636	0.5022287	0.712662	1.40319	0.499407	0.910203	0.0008262768	0.000826277	0.000826277	0.53961	0.0284894	0.10042	0.33148	0.342462	0.651256	0.430787	0.819224	0.885774	1.11423	0.1700945	0.89161	1.12157	0.386625	0.73524	0.00210466	0.00994182
6981	1	-631.8141	-638.3226	6.508479	0.586879	0.851442	0.918701	1.33285	0.779605	1.22039	0.3322084	0.799258	1.25116	0.75279	1.09215	0.000836622	0.000836622	0.000836622	0.670802	0.307448	0.01443	0.00731971	0.580267	0.882919	0.635033	0.966249	0.954937	1.04506	0.0668562	0.955908	1.04613	0.60765	0.924584	0.000386881	0.0114348
6982	0	-635.7949	-645.9188	10.12388	0.323707	0.61647	0.637361	1.21379	0.673641	1.32636	0.5022287	0.712662	1.40319	0.480534	0.915132	0.0006222097	0.00062221	0.00062221	0.227756	0.0477872	0.168442	0.556015	0.337254	0.6497	0.435995	0.839917	0.872305	1.1277	0.1903608	0.879505	1.137	0.386625	0.744808	0.00210466	0.00491567
6983	1	-633.9588	-641.5828	7.623955	0.587545	0.852774	0.918034	1.33245	0.78049	1.21951	0.3308293	0.800002	1.25	0.75279	1.09261	0.002819437	0.00281944	0.00281944	0.605654	0.374709	0.0130285	0.00660882	0.581528	0.882919	0.636412	0.966249	0.954937	1.04506	0.0668562	0.955908	1.04613	0.60897	0.924584	0.000704249	0.00715085
6984	0	-635.6649	-645.8205	10.15567	0.32273	0.611206	0.633294	1.19937	0.67515	1.32485	0.4997248	0.713867	1.40082	0.478012	0.905288	0.0007837978	0.000783798	0.000783798	0.736475	0.0173592	0.0441878	0.201978	0.337254	0.645576	0.435995	0.834586	0.872305	1.1277	0.1903608	0.879505	1.137	0.386625	0.740081	0.00210466	0.00474504
6985	1	-632.9748	-641.7888	8.813986	0.572972	0.862038	0.894242	1.34539	0.781033	1.21897	0.3299834	0.800459	1.24928	0.733607	1.10371	0.0006026971	0.000602697	0.000602697	0.0689494	0.0426579	0.88764	0.000752367	0.574728	0.884813	0.623432	0.959795	0.959351	1.04065	0.06029934	0.960145	1.04151	0.59908	0.922304	0.000704249	0.00733556
6986	0	-637.6715	-646.238	8.566537	0.32273	0.605534	0.633294	1.18824	0.67515	1.32485	0.4997248	0.713867	1.40082	0.478012	0.896887	0.0007848424	0.000784842	0.000784842	0.826131	0.0194724	0.0495671	0.10483	0.338484	0.656342	0.437585	0.848503	0.872305	1.1277	0.1903608	0.879505	1.137	0.388035	0.752422	0.00210466	0.00755017
6987	1	-635.3569	-645.7541	10.39728	0.576506	0.858782	0.890708	1.32683	0.785852	1.21415	0.3224884	0.804515	1.24298	0.733607	1.0928	0.0005845658	0.000584566	0.000584566	0.0689494	0.0426579	0.88764	0.000752367	0.580472	0.888273	0.617687	0.945221	0.96894	1.03106	0.04606443	0.969408	1.03156	0.59908	0.916747	0.00147817	0.00385885
6988	0	-638.0245	-644.8681	6.843667	0.333181	0.629207	0.653801	1.2347	0.67515	1.32485	0.4997248	0.713867	1.40082	0.493491	0.931951	0.002235473	0.00223547	0.00223547	0.702909	0.016568	0.0421739	0.238349	0.331652	0.659382	0.428752	0.852434	0.872305	1.1277	0.1903608	0.879505	1.137	0.380202	0.755908	0.00339737	0.00777327
6989	1	-633.8377	-644.3205	10.48275	0.579457	0.856597	0.895266	1.32345	0.785852	1.21415	0.3224884	0.804515	1.24298	0.737361	1.09002	0.0004901336	0.000490134	0.000490134	0.0555703	0.0343805	0.7154	0.194649	0.587936	0.887876	0.626172	0.945618	0.968507	1.03149	0.04670713	0.968988	1.032	0.607054	0.916747	0.000280688	0.00496882
6990	0	-638.8339	-642.9936	4.159749	0.310759	0.60879	0.637084	1.24807	0.655719	1.34428	0.5321676	0.698415	1.43181	0.473922	0.928431	0.002547172	0.00254717	0.00254717	0.702909	0.016568	0.0421739	0.238349	0.322342	0.646816	0.431073	0.864999	0.855682	1.14432	0.2154711	0.864734	1.15642	0.376708	0.755908	0.00339737	0.0121544
6991	1	-633.7551	-642.6066	8.851532	0.579457	0.850027	0.895266	1.3133	0.785852	1.21415	0.3224884	0.804515	1.24298	0.737361	1.08166	0.002750244	0.00275024	0.00275024	0.0844504	0.0522482	0.587493	0.275808	0.579819	0.875617	0.63429	0.957877	0.955135	1.04486	0.06656161	0.956098	1.04592	0.607054	0.916747	1.71091e-05	0.00582617
6992	0	-637.2171	-643.9346	6.717561	0.305162	0.617142	0.607816	1.22921	0.668499	1.3315	0.510777	0.708565	1.4113	0.456489	0.923175	0.003292701	0.0032927	0.0032927	0.637394	0.228196	0.0202073	0.114203	0.320186	0.655339	0.42819	0.876397	0.855682	1.14432	0.2154711	0.864734	1.15642	0.374188	0.765868	0.00339737	0.00699127
6993	1	-632.8453	-642.0819	9.23657	0.583587	0.856915	0.891136	1.30851	0.791453	1.20855	0.3137956	0.809246	1.23572	0.737361	1.08271	0.001444866	0.00144487	0.00144487	0.0870724	0.0228222	0.605734	0.284372	0.582499	0.883238	0.629764	0.954904	0.961011	1.03899	0.05783414	0.961743	1.03978	0.606132	0.919071	0.000687102	0.00582617
6994	0	-638.2384	-645.5303	7.291906	0.305162	0.611292	0.607816	1.21756	0.668499	1.3315	0.510777	0.708565	1.4113	0.456489	0.914425	0.004077954	0.00407795	0.00407795	0.432768	0.154937	0.334756	0.0775396	0.316469	0.645893	0.431907	0.881493	0.845749	1.15425	0.2305329	0.855994	1.16823	0.374188	0.763693	0.00156734	0.00699127
6995	1	-634.1998	-643.0701	8.870297	0.579374	0.857345	0.88045	1.30287	0.793759	1.20624	0.3102229	0.811199	1.23274	0.729912	1.08011	0.002122233	0.00212223	0.00212223	0.0870724	0.0228222	0.605734	0.284372	0.582984	0.880824	0.630288	0.952295	0.961011	1.03899	0.05783414	0.961743	1.03978	0.606636	0.91656	0.000687102	0.00583656
6996	0	-638.4047	-647.7631	9.3584	0.306858	0.632787	0.611193	1.26037	0.668499	1.3315	0.510777	0.708565	1.4113	0.459026	0.946579	0.0003473574	0.000347357	0.000347357	0.422686	0.151327	0.355182	0.0708045	0.322834	0.662627	0.425542	0.873439	0.862759	1.13724	0.2047666	0.871	1.14811	0.374188	0.768033	0.00178482	0.00682679
6997	1	-633.0023	-642.2165	9.214188	0.581727	0.855617	0.885082	1.3018	0.793187	1.20681	0.3111082	0.810715	1.23348	0.733405	1.07871	0.001842308	0.00184231	0.00184231	0.0828296	0.0126686	0.576218	0.328284	0.583775	0.880908	0.640431	0.966401	0.95372	1.04628	0.06866389	0.954743	1.0474	0.612103	0.923654	0.000284291	0.00583656
6998	0	-634.6642	-644.7526	10.08845	0.309632	0.634649	0.616718	1.26408	0.668499	1.3315	0.510777	0.708565	1.4113	0.463175	0.949365	8.505393e-05	8.50539e-05	8.50539e-05	0.422686	0.151327	0.355182	0.0708045	0.301926	0.662627	0.397982	0.873439	0.862759	1.13724	0.2047666	0.871	1.14811	0.349954	0.768033	0.000268894	0.00740482
6999	1	-631.0692	-639.4516	8.3824	0.582271	0.8532	0.885909	1.29812	0.793187	1.20681	0.3111082	0.810715	1.23348	0.73409	1.07566	0.0003213334	0.000321333	0.000321333	0.0828296	0.0126686	0.576218	0.328284	0.576616	0.88194	0.631163	0.965369	0.954838	1.04516	0.06700345	0.955813	1.04623	0.603889	0.923654	0.000567393	0.00858576
7000	0	-636.4198	-646.5916	10.17182	0.297369	0.62784	0.592294	1.25052	0.668499	1.3315	0.510777	0.708565	1.4113	0.444832	0.93918	0.0004937288	0.000493729	0.000493729	0.0561359	0.0616702	0.206489	0.675705	0.287888	0.662627	0.379478	0.873439	0.862759	1.13724	0.2047666	0.871	1.14811	0.333683	0.768033	5.20505e-05	0.00724043
7001	1	-634.2778	-640.224	5.946227	0.563449	0.847464	0.857272	1.28939	0.793187	1.20681	0.3111082	0.810715	1.23348	0.71036	1.06843	0.0009254373	0.000925437	0.000925437	0.122648	0.0187587	0.853219	0.00537432	0.578295	0.884508	0.629484	0.962801	0.957618	1.04238	0.06287366	0.958479	1.04332	0.603889	0.923654	0.00454971	0.00841376
7002	0	-635.7589	-645.7502	9.991263	0.297369	0.626108	0.592294	1.24707	0.668499	1.3315	0.510777	0.708565	1.4113	0.444832	0.936588	0.0009150902	0.00091509	0.00091509	0.0456479	0.0501482	0.577355	0.326848	0.295258	0.658989	0.389194	0.868644	0.862759	1.13724	0.2047666	0.871	1.14811	0.342226	0.763816	0.0006835	0.00647841
7003	1	-632.2098	-641.6627	9.452892	0.565858	0.848914	0.860937	1.2916	0.793187	1.20681	0.3111082	0.810715	1.23348	0.713398	1.07026	1.620291e-05	1.62029e-05	1.62029e-05	0.122648	0.0187587	0.853219	0.00537432	0.575361	0.880019	0.632418	0.96729	0.952758	1.04724	0.07009319	0.953823	1.04841	0.603889	0.923654	0.00311362	0.00449178
7004	0	-635.9354	-645.43	9.494599	0.301415	0.626108	0.600352	1.24707	0.668499	1.3315	0.510777	0.708565	1.4113	0.450883	0.936588	0.002041624	0.00204162	0.00204162	0.074843	0.0822217	0.307043	0.535892	0.306485	0.660976	0.402168	0.86733	0.864979	1.13502	0.2014129	0.872973	1.14551	0.354326	0.764153	0.000363592	0.00647841
7005	1	-634.5859	-639.2327	4.646814	0.591328	0.848352	0.885286	1.27008	0.800924	1.19908	0.2991445	0.817283	1.22357	0.738307	1.05922	5.731717e-05	5.73172e-05	5.73172e-05	0.447688	0.309915	0.118121	0.124276	0.578779	0.885243	0.636176	0.973032	0.952758	1.04724	0.07009319	0.953823	1.04841	0.607478	0.929138	0.00311362	0.0129684
7006	0	-635.3003	-642.5125	7.212203	0.300168	0.62868	0.597867	1.25219	0.668499	1.3315	0.510777	0.708565	1.4113	0.449018	0.940436	0.001495097	0.0014951	0.0014951	0.383825	0.0916704	0.342328	0.182177	0.292899	0.667417	0.384341	0.875782	0.864979	1.13502	0.2014129	0.872973	1.14551	0.33862	0.7716	0.000125369	0.0113847
7007	1	-636.5619	-642.6437	6.081789	0.57317	0.85455	0.865772	1.2908	0.796654	1.20335	0.3057424	0.813654	1.22902	0.719471	1.07267	0.001448909	0.00144891	0.00144891	0.447688	0.309915	0.118121	0.124276	0.580402	0.898119	0.627688	0.971288	0.96086	1.03914	0.05805931	0.961596	1.03994	0.604045	0.934703	0.00311362	0.00906485
7008	0	-635.6566	-642.1001	6.443536	0.295704	0.62868	0.588977	1.25219	0.668499	1.3315	0.510777	0.708565	1.4113	0.44234	0.940436	0.001495097	0.0014951	0.0014951	0.264466	0.109428	0.40864	0.217466	0.296275	0.666367	0.38877	0.874404	0.864979	1.13502	0.2014129	0.872973	1.14551	0.342522	0.770385	0.00150112	0.0113847
7009	1	-638.4619	-645.0506	6.588685	0.57444	0.854589	0.867625	1.29076	0.796691	1.20331	0.3056862	0.813685	1.22898	0.721033	1.07267	0.001448909	0.00144891	0.00144891	0.239145	0.426933	0.162722	0.171201	0.584461	0.901478	0.632077	0.974921	0.96086	1.03914	0.05805931	0.961596	1.03994	0.608269	0.9382	0.00218965	0.00906485
7010	0	-636.9956	-643.1697	6.174148	0.291237	0.635701	0.570375	1.24499	0.676028	1.32397	0.4982702	0.714567	1.39945	0.430806	0.940346	0.001495097	0.0014951	0.0014951	0.125497	0.124419	0.464624	0.28546	0.296645	0.667596	0.3884	0.874089	0.86606	1.13394	0.19978	0.873935	1.14425	0.342522	0.770842	0.00292195	0.0105317
7011	1	-634.0779	-637.8249	3.747056	0.585578	0.854589	0.884448	1.29076	0.796691	1.20331	0.3056862	0.813685	1.22898	0.735013	1.07267	0.0002480398	0.00024804	0.00024804	0.11107	0.528764	0.237408	0.122758	0.553794	0.891632	0.599277	0.964861	0.960555	1.03944	0.05851158	0.961303	1.04025	0.576536	0.928246	0.000644572	0.0169419
7012	0	-636.7966	-642.9833	6.186703	0.294148	0.630927	0.58266	1.24977	0.670952	1.32905	0.5066953	0.710518	1.40742	0.438404	0.940346	0.001495097	0.0014951	0.0014951	0.167242	0.432864	0.0194797	0.380415	0.295499	0.670829	0.386899	0.878322	0.86606	1.13394	0.19978	0.873935	1.14425	0.341199	0.774576	0.00284133	0.0105317
7013	1	-638.5872	-638.3831	-0.2041043	0.586121	0.853984	0.885269	1.28984	0.796691	1.20331	0.3056862	0.813685	1.22898	0.735695	1.07191	0.003283329	0.00328333	0.00328333	0.11107	0.528764	0.237408	0.122758	0.573674	0.895148	0.62327	0.972537	0.958564	1.04144	0.06146829	0.959388	1.04233	0.598472	0.933842	0.00454799	0.0169419
7014	0	-635.6094	-642.9966	7.387161	0.291476	0.625577	0.585331	1.25626	0.664858	1.33514	0.5168499	0.705668	1.4171	0.438404	0.940919	0.0006664606	0.000666461	0.000666461	0.0703078	0.586282	0.0167282	0.326682	0.295499	0.663551	0.386899	0.868793	0.86606	1.13394	0.19978	0.873935	1.14425	0.341199	0.766172	0.00190726	0.0101476
7015	1	-635.6843	-637.8779	2.193588	0.587509	0.858317	0.879918	1.28551	0.800733	1.19927	0.2994394	0.81712	1.22381	0.733713	1.07191	0.002936709	0.00293671	0.00293671	0.0692303	0.696437	0.147978	0.0863551	0.567208	0.895148	0.616245	0.972537	0.958564	1.04144	0.06146829	0.959388	1.04233	0.591727	0.933842	0.000760519	0.0168568
7016	0	-638.6207	-643.5878	4.967099	0.286573	0.613462	0.590234	1.2635	0.653675	1.34633	0.5356083	0.696796	1.43514	0.438404	0.938482	0.0004648069	0.000464807	0.000464807	0.104212	0.352194	0.0976599	0.445934	0.301458	0.657432	0.401181	0.874912	0.858073	1.14193	0.2118509	0.866848	1.1536	0.351319	0.766172	0.00627109	0.0101476
7017	1	-634.4858	-640.6862	6.200483	0.559107	0.858317	0.837381	1.28551	0.800733	1.19927	0.2994394	0.81712	1.22381	0.698244	1.07191	0.004403329	0.00440333	0.00440333	0.45831	0.132702	0.0751295	0.333858	0.563737	0.890618	0.619716	0.979057	0.952699	1.0473	0.07018165	0.953766	1.04848	0.591727	0.934837	0.0012638	0.00782249
7018	0	-638.8532	-642.8789	4.025669	0.286637	0.617102	0.585191	1.25986	0.657553	1.34245	0.5290836	0.699869	1.42884	0.435914	0.938482	0.002206347	0.00220635	0.00220635	0.211179	0.310138	0.0859982	0.392685	0.296963	0.651906	0.39556	0.868352	0.857625	1.14237	0.2125291	0.866452	1.15413	0.346262	0.760129	0.00627109	0.0101476
7019	1	-631.5529	-639.5789	8.025975	0.557814	0.857664	0.838674	1.2895	0.798881	1.20112	0.3023007	0.815545	1.22617	0.698244	1.07358	0.0001969022	0.000196902	0.000196902	0.303347	0.170665	0.0966221	0.429366	0.551018	0.887877	0.600607	0.967781	0.956941	1.04306	0.06387953	0.957829	1.04403	0.575812	0.927829	0.00136079	0.00875572
7020	0	-637.2974	-643.8874	6.589937	0.290839	0.608372	0.59377	1.24204	0.657553	1.34245	0.5290836	0.699869	1.42884	0.442304	0.925205	0.002603966	0.00260397	0.00260397	0.235211	0.345432	0.0957849	0.323572	0.295691	0.649115	0.396832	0.871143	0.853954	1.14605	0.2180883	0.863209	1.15847	0.346262	0.760129	0.00129685	0.0101476
7021	1	-632.7307	-640.8053	8.074565	0.557814	0.853724	0.838674	1.28358	0.798881	1.20112	0.3023007	0.815545	1.22617	0.698244	1.06865	0.0001061399	0.00010614	0.00010614	0.303347	0.170665	0.0966221	0.429366	0.541783	0.881663	0.598521	0.973995	0.950243	1.04976	0.0738308	0.951421	1.05106	0.570152	0.927829	0.00136079	0.00875572
7022	0	-635.4741	-642.0151	6.541014	0.291173	0.61501	0.594452	1.25559	0.657553	1.34245	0.5290836	0.699869	1.42884	0.442812	0.9353	0.0009232774	0.000923277	0.000923277	0.563946	0.14609	0.0998569	0.190107	0.284401	0.649115	0.38168	0.871143	0.853954	1.14605	0.2180883	0.863209	1.15847	0.33304	0.760129	0.00129685	0.0119632
7023	1	-633.7482	-640.4035	6.655333	0.544122	0.838265	0.817864	1.25999	0.799013	1.20099	0.3020969	0.815657	1.22601	0.680993	1.04913	0.002805725	0.00280573	0.00280573	0.351242	0.0397223	0.111878	0.497158	0.540262	0.871127	0.599388	0.966463	0.948119	1.05188	0.07698764	0.949398	1.0533	0.569825	0.918795	0.00136079	0.00866625
7024	0	-638.4255	-645.6393	7.213804	0.310254	0.613331	0.633408	1.25216	0.657553	1.34245	0.5290836	0.699869	1.42884	0.471831	0.932747	0.0009232774	0.000923277	0.000923277	0.395322	0.202584	0.138472	0.263622	0.286681	0.654319	0.3794	0.865939	0.8608	1.1392	0.2077265	0.869263	1.1504	0.33304	0.760129	2.40034e-05	0.0119632
7025	1	-634.9776	-639.6881	4.710489	0.549708	0.831328	0.82626	1.24956	0.799013	1.20099	0.3020969	0.815657	1.22601	0.687984	1.04044	7.704189e-05	7.70419e-05	7.70419e-05	0.225475	0.210369	0.0718184	0.492337	0.544076	0.871018	0.603619	0.966342	0.948119	1.05188	0.07698764	0.949398	1.0533	0.573848	0.91868	0.0026363	0.0135617
7026	0	-634.6208	-641.9023	7.281428	0.310254	0.623179	0.633408	1.27227	0.657553	1.34245	0.5290836	0.699869	1.42884	0.471831	0.947723	0.0007438438	0.000743844	0.000743844	0.0120547	0.564145	0.076789	0.347011	0.302595	0.660695	0.393676	0.859563	0.869188	1.13081	0.1950605	0.876721	1.14061	0.348136	0.760129	1.44025e-05	0.0119632
7027	1	-634.3799	-638.6394	4.259489	0.549797	0.83907	0.813696	1.24182	0.806454	1.19355	0.2906183	0.821997	1.21655	0.681747	1.04044	0.0009110754	0.000911075	0.000911075	0.292328	0.272744	0.0931125	0.341815	0.546852	0.875798	0.606699	0.971645	0.948119	1.05188	0.07698764	0.949398	1.0533	0.576775	0.923721	0.0026363	0.0135617
7028	0	-634.1436	-641.8106	7.666975	0.308913	0.623137	0.630669	1.27218	0.657553	1.34245	0.5290836	0.699869	1.42884	0.469791	0.94766	6.294575e-05	6.29458e-05	6.29458e-05	0.177032	0.469939	0.063966	0.289063	0.296924	0.658409	0.386298	0.85659	0.869188	1.13081	0.1950605	0.876721	1.14061	0.341611	0.7575	5.74218e-05	0.0119632
7029	1	-634.8574	-638.6199	3.762487	0.558447	0.840583	0.826498	1.24406	0.806454	1.19355	0.2906183	0.821997	1.21655	0.692473	1.04232	0.0020398	0.0020398	0.0020398	0.417548	0.389574	0.160585	0.0322932	0.552105	0.877929	0.612527	0.974009	0.948119	1.05188	0.07698764	0.949398	1.0533	0.582316	0.925969	0.00233896	0.0135617
7030	0	-633.7277	-642.0994	8.371708	0.302349	0.623924	0.617269	1.27379	0.657553	1.34245	0.5290836	0.699869	1.42884	0.459809	0.948857	9.098035e-05	9.09803e-05	9.09803e-05	0.246161	0.546582	0.0961452	0.111111	0.296417	0.659133	0.385639	0.857531	0.869188	1.13081	0.1950605	0.876721	1.14061	0.341028	0.758332	5.74218e-05	0.0107191
